trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
Fuma_Res_With_IBM_For_GWAS,0.011881,0.000182,0.000424,-0.0022,-0.001647, 0.004383, 0.013024,CHG_teosinte_landrace,S49,Fumarate,0.00864
Fuma_Res_With_IBM_For_GWAS,-0.034645,0.00229,-0.017039,-0.019555,0.020441, 0.061403, 0.012895,CHG_teosinte_landrace,S50,Fumarate,-0.048508
Fuma_Res_With_IBM_For_GWAS,-0.023408,-0.005978,-0.037353,0.005275,-0.013598, 0.108087, 0.033025,CHG_teosinte_landrace,S56,Fumarate,-0.075062
Fuma_Res_With_IBM_For_GWAS,0.194392,0.048799,-0.021279,-0.008068,0.005015,-0.095455, 0.123405,CHG_teosinte_landrace,S14,Fumarate,0.218859
Fuma_Res_With_IBM_For_GWAS,0.01041,0.006262,-0.003541,0.001384,0.006952,-0.002948, 0.018520,CHG_teosinte_landrace,S61,Fumarate,0.021467
Fuma_Res_With_IBM_For_GWAS,-0.008172,-0.002234,0.001596,-0.0128,-0.002573, 0.010349,-0.013833,CHG_teosinte_landrace,S2,Fumarate,-0.024183
Fuma_Res_With_IBM_For_GWAS,0.008746,0.002415,-0.004132,-0.003633,0.002386, 0.008663, 0.014445,CHG_teosinte_landrace,S67,Fumarate,0.005782
Fuma_Res_With_IBM_For_GWAS,-0.009907,-0.015143,0.000749,-0.005086,-0.038024, 0.300018, 0.232608,CHG_teosinte_landrace,S5,Fumarate,-0.067411
Fuma_Res_With_IBM_For_GWAS,0.000677,-0.003141,0.05751,0.020729,-7.1e-05,-0.145210,-0.069505,CHG_teosinte_landrace,S51,Fumarate,0.075704
Fuma_Res_With_IBM_For_GWAS,-0.040185,-0.003554,-0.006474,-0.023723,-0.02193, 0.055926,-0.039940,CHG_teosinte_landrace,S57,Fumarate,-0.095866
Fuma_Res_With_IBM_For_GWAS,0.004772,0.001407,-0.004933,0.004263,0.001084, 0.002076, 0.008669,CHG_teosinte_landrace,S15,Fumarate,0.006593
Fuma_Res_With_IBM_For_GWAS,-0.003179,0.007432,0.015881,0.003302,0.001944,-0.004794, 0.020586,CHG_teosinte_landrace,S62,Fumarate,0.02538
Fuma_Res_With_IBM_For_GWAS,0.040552,-0.021305,0.005796,-0.001978,0.094336,-0.055448, 0.061953,CHG_teosinte_landrace,S20,Fumarate,0.117401
Fuma_Res_With_IBM_For_GWAS,0.003019,0.001946,0.001869,0.002132,0.002069,-0.000447, 0.010589,CHG_teosinte_landrace,S68,Fumarate,0.011035
Fuma_Res_With_IBM_For_GWAS,-0.011043,-0.038432,-0.037621,-0.036626,-0.006216, 0.174480, 0.044542,CHG_teosinte_landrace,S26,Fumarate,-0.129938
Fuma_Res_With_IBM_For_GWAS,-0.003976,0.003221,0.001964,0.000497,0.000955, 0.007785, 0.010446,CHG_teosinte_landrace,S73,Fumarate,0.002661
Fuma_Res_With_IBM_For_GWAS,0.000938,0.00044,0.002189,0.000864,0.002204,0.001201,0.007835,CHG_teosinte_landrace,S58,Fumarate,0.006635
Fuma_Res_With_IBM_For_GWAS,-0.112484,-0.027357,-0.020032,-0.004042,-0.01436, 0.178091,-0.000184,CHG_teosinte_landrace,S37,Fumarate,-0.178275
Fuma_Res_With_IBM_For_GWAS,-0.035491,-0.033501,-0.043153,-0.061276,-0.110578, 0.479020, 0.195021,CHG_teosinte_landrace,S63,Fumarate,-0.283999
Fuma_Res_With_IBM_For_GWAS,-0.064077,-0.150506,-0.031594,-0.032066,0.031482, 0.279776, 0.033014,CHG_teosinte_landrace,S21,Fumarate,-0.246761
Fuma_Res_With_IBM_For_GWAS,-0.011734,-0.016516,-0.021155,-0.002271,-0.036024, 0.081483,-0.006216,CHG_teosinte_landrace,S69,Fumarate,-0.0877
Fuma_Res_With_IBM_For_GWAS,4e-05,-0.001247,0.00901,-0.002121,0.003469, 0.002937, 0.012088,CHG_teosinte_landrace,S27,Fumarate,0.009151
Fuma_Res_With_IBM_For_GWAS,0.042481,0.00579,-0.025868,-0.039685,0.005551,-0.008783,-0.020514,CHG_teosinte_landrace,S74,Fumarate,-0.011731
Fuma_Res_With_IBM_For_GWAS,-0.044293,-0.014655,-0.020721,-0.010275,-0.03656, 0.050588,-0.075917,CHG_teosinte_landrace,S59,Fumarate,-0.126504
Fuma_Res_With_IBM_For_GWAS,0.003186,0.000375,0.000314,-0.001058,-0.001292, 0.008243, 0.009768,CHG_teosinte_landrace,S38,Fumarate,0.001525
Fuma_Res_With_IBM_For_GWAS,-0.031155,-0.001673,0.015832,-0.025776,0.009783, 0.050180, 0.017191,CHG_teosinte_landrace,S64,Fumarate,-0.032989
Fuma_Res_With_IBM_For_GWAS,0.009222,-0.066232,-0.03476,0.034075,-0.008965, 0.044712,-0.021949,CHG_teosinte_landrace,S22,Fumarate,-0.06666
Fuma_Res_With_IBM_For_GWAS,0.046661,0.05597,0.04519,-0.034604,-0.024049,-0.187606,-0.098439,CHG_teosinte_landrace,S7,Fumarate,0.089168
Fuma_Res_With_IBM_For_GWAS,-0.031122,-0.027617,-0.054359,0.053197,-0.017611,-0.062524,-0.140036,CHG_teosinte_landrace,S28,Fumarate,-0.077512
Fuma_Res_With_IBM_For_GWAS,-0.002045,-0.040078,-0.046052,-0.038793,-0.034717, 0.166119, 0.004434,CHG_teosinte_landrace,S75,Fumarate,-0.161685
Fuma_Res_With_IBM_For_GWAS,0.045158,-0.112633,-0.068971,-0.008551,-0.009138, 0.120726,-0.033409,CHG_teosinte_landrace,S6,Fumarate,-0.154135
Fuma_Res_With_IBM_For_GWAS,-0.084008,-0.002164,-0.035018,-0.016699,-0.057976, 0.002515,-0.193349,CHG_teosinte_landrace,S39,Fumarate,-0.195865
Fuma_Res_With_IBM_For_GWAS,-0.00314,-0.002724,0.007064,-0.016997,-0.01791,-0.018368,-0.052075,CHG_teosinte_landrace,S65,Fumarate,-0.033707
Fuma_Res_With_IBM_For_GWAS,-0.01842,-0.004531,-0.008693,-0.021702,-0.001291, 0.053951,-0.000686,CHG_teosinte_landrace,S23,Fumarate,-0.054637
Fuma_Res_With_IBM_For_GWAS,0.185213,0.006561,0.000214,-0.031912,-0.007437,-0.091927, 0.060711,CHG_teosinte_landrace,S70,Fumarate,0.152639
Fuma_Res_With_IBM_For_GWAS,-0.024426,0.000543,-0.012031,-0.012008,-0.004755, 0.078791, 0.026114,CHG_teosinte_landrace,S29,Fumarate,-0.052677
Fuma_Res_With_IBM_For_GWAS,0.007496,-0.015453,-0.001956,-0.002903,-0.003368,-0.002438,-0.018622,CHG_teosinte_landrace,S76,Fumarate,-0.016184
Fuma_Res_With_IBM_For_GWAS,0.00913,-0.00509,-0.009364,0.002388,-0.00206, 0.011851, 0.006855,CHG_teosinte_landrace,S60,Fumarate,-0.004996
Fuma_Res_With_IBM_For_GWAS,-0.004106,-0.001185,0.003534,0.004914,-0.001875, 0.001133, 0.002415,CHG_teosinte_landrace,S4,Fumarate,0.001282
Fuma_Res_With_IBM_For_GWAS,-0.004677,-0.023233,0.034012,0.039957,-0.005917,-0.061806,-0.021665,CHG_teosinte_landrace,S66,Fumarate,0.040142
Fuma_Res_With_IBM_For_GWAS,0.117222,0.058693,-0.003586,-0.06024,-0.01632,-0.075482, 0.020285,CHG_teosinte_landrace,S24,Fumarate,0.095769
Fuma_Res_With_IBM_For_GWAS,-0.014842,-0.002254,-0.023318,-0.042569,0.032242, 0.036643,-0.014099,CHG_teosinte_landrace,S71,Fumarate,-0.050741
Fuma_Res_With_IBM_For_GWAS,-0.007229,0.011097,0.002388,0.007313,-0.002097, 0.009149, 0.020621,CHG_teosinte_landrace,S3,Fumarate,0.011472
Fuma_Res_With_IBM_For_GWAS,0.000795,0.00417,0.000328,-0.000538,0.000869, 0.007799, 0.013423,CHG_teosinte_landrace,S77,Fumarate,0.005624
Fuma_Res_With_IBM_For_GWAS,-0.082386,0.063693,-0.126914,0.01692,-0.135133, 0.209898,-0.053923,CHG_teosinte_landrace,S35,Fumarate,-0.26382
Fuma_Res_With_IBM_For_GWAS,-0.010344,0.073355,-0.042093,-0.039565,-0.048413, 0.050393,-0.016668,CHG_teosinte_landrace,S82,Fumarate,-0.06706
Fuma_Res_With_IBM_For_GWAS,0.015006,0.000666,-0.004129,0.006986,-0.001005,-0.021529,-0.004004,CHG_teosinte_landrace,S88,Fumarate,0.017524
Fuma_Res_With_IBM_For_GWAS,2e-04,0.008258,0.002137,-7.8e-05,-0.001651, 0.008013, 0.016879,CHG_teosinte_landrace,S25,Fumarate,0.008866
Fuma_Res_With_IBM_For_GWAS,-0.027531,-0.001636,-0.014844,-0.016049,-0.000101, 0.029652,-0.030509,CHG_teosinte_landrace,S72,Fumarate,-0.060161
Fuma_Res_With_IBM_For_GWAS,0.003018,0.002856,0.002923,0.000466,-0.000228, 0.001600, 0.010634,CHG_teosinte_landrace,S30,Fumarate,0.009035
Fuma_Res_With_IBM_For_GWAS,0.012273,0.028635,-0.014317,-0.011169,-0.010035,-0.003645, 0.001742,CHG_teosinte_landrace,S78,Fumarate,0.005387
Fuma_Res_With_IBM_For_GWAS,0.006084,-0.005013,0.001441,0.001888,-0.002894,-0.016038,-0.014533,CHG_teosinte_landrace,S36,Fumarate,0.001506
Fuma_Res_With_IBM_For_GWAS,0.01487,0.002371,0.009855,0.01062,0.0032,-0.012278, 0.028639,CHG_teosinte_landrace,S83,Fumarate,0.040916
