Chr	Pos	CpG_A632	CpG_B37	CpG_B73	CpG_B97	CpG_CML322	CpG_HP301	CpG_IL14	CpG_LH123HT	CpG_LH82	CpG_Mo17	CpG_Oh43	CpG_P39	CpG_PHZ51	CpG_Tx303
2	404541717.5	0.839819679229637	0.843868398143945	0.908694188140511	0.821682233067083	0.834525047421518	0.835594352289236	0.814157413127592	0.830613679231864	0.872912569977623	0.841046635308079	0.836816396400632	0.827187036636498	0.852512098845911	0.834562044873577
2	405541717.5	0.808418989776061	0.803171642839883	0.904703572625906	0.81487916830556	0.815740979802364	0.80107619824602	0.777899808958236	0.78244954014738	0.841861219806545	0.813250057911803	0.824353080366499	0.780841233872759	0.816714830883175	0.806206493353458
2	406541717.5	0.818823762589442	0.815156928980142	0.90400019411472	0.816164088212217	0.817079083876674	0.809217551525182	0.793625929605444	0.811298175506668	0.847510676808611	0.822557479786064	0.822233228341646	0.800463748924636	0.832681142576784	0.810876811112721
2	407541717.5	0.828785751834882	0.826499933430382	0.899353780350696	0.816219943148371	0.827591160915198	0.816715158491454	0.801401523275722	0.812346582713141	0.858528264436326	0.826684234560629	0.829954919345412	0.809037288776464	0.832937163544237	0.819892679712518
2	408541717.5	0.861045637232815	0.853933424793374	0.898476098937787	0.807234369585682	0.856828357489566	0.850670901764402	0.832841752433941	0.845938086110053	0.870443504980154	0.854434955049093	0.856443552869954	0.826525993534515	0.859521188650305	0.846886817889073
2	409541717.5	0.8299597273559	0.831047002090636	0.903922742095338	0.809071275942271	0.83142488888795	0.830565670433711	0.801888792664415	0.825233703045214	0.861297123990247	0.836908297368287	0.832466767965169	0.807052096361678	0.843638444456992	0.826928673220792
2	410541717.5	0.851032620408414	0.849168794671761	0.903372637760434	0.80033927065913	0.847168333404772	0.845138092962438	0.82011792287104	0.839106504658133	0.869636890922412	0.849358744273068	0.856467080013427	0.822429159200052	0.854079835734798	0.841156946507922
2	411541717.5	0.843335406839177	0.844864028424564	0.893153778676675	0.799058462289436	0.846119456517087	0.80134506746399	0.816124179501418	0.779980569604238	0.833137963530921	0.806989137699369	0.805696293046553	0.816246058969651	0.848307843466065	0.807853126785912
2	412541717.5	0.813312146059203	0.817027311199354	0.89262883599475	0.733348438320296	0.815740506389406	0.782547025439834	0.788395083948124	0.782761610660671	0.824196446679903	0.799491538933357	0.791436084647241	0.787609941470656	0.831819402871192	0.843419698032524
2	413541717.5	0.842810343869523	0.83768066604269	0.895082090886386	0.782402561078621	0.841755114934092	0.829253113888775	0.813742971062527	0.825106587454076	0.857994057026778	0.846090232180708	0.843713544074484	0.816654638043869	0.847078718242197	0.855063388738484
2	414541717.5	0.812218519390746	0.808906750824759	0.884028426393222	0.743690037184536	0.818248491440797	0.782288629339292	0.788876505038124	0.836839459801222	0.859282620417116	0.851082452433666	0.838848437462941	0.78323233920845	0.825101807416472	0.838789476818208
2	415541717.5	0.861386192202378	0.85918655110197	0.896261961589953	0.758920027545746	0.859241873153252	0.83848066122952	0.836823622062932	0.838896248402003	0.844178187853058	0.822436442775347	0.846701608839026	0.823850945915357	0.860051581133198	0.84365582096082
2	416541717.5	0.840684566003165	0.837509913367077	0.906298219674469	0.776264121094054	0.8455424149874	0.85458047440423	0.808397052359646	0.815159194758975	0.81699202884168	0.804738471758374	0.83520815171487	0.800756754589244	0.836157080784331	0.826335697693962
2	417541717.5	0.836242578920804	0.833442223829759	0.881682030677932	0.768734827749913	0.842999423400746	0.83634769036262	0.817651794259988	0.806434341243394	0.83915917299101	0.839601217333508	0.827425342032572	0.808024031894518	0.841092818623123	0.839912670070144
2	418541717.5	0.868221560435779	0.863431082168547	0.909363306320431	0.78064229084307	0.86488623048449	0.831324788399328	0.843838950876553	0.844875164077574	0.86468445229228	0.842747586391197	0.856796159039063	0.837410242051107	0.869577538759287	0.838285168528131
2	419541717.5	0.727178987260778	0.735424845109896	0.869622066944555	0.712595152862029	0.747181266133912	0.788435245344618	0.715709806197374	0.792018543895186	0.784971663382411	0.805546016920872	0.781618539711335	0.71549584740525	0.754179076049859	0.781104588785199
2	420541717.5	0.797056072172455	0.803531867609517	0.882924722492487	0.714900215157355	0.808240752948788	0.760267422511935	0.779040178964369	0.82090837897411	0.809372331624366	0.764659840016842	0.809843384724438	0.773105018565348	0.808306219524176	0.774022533427234
2	421541717.5	0.795919900372021	0.793846214192574	0.882264673371988	0.749487639407164	0.795379019196356	0.814562117510262	0.771703192812585	0.812168127484914	0.821662970303489	0.809675765482687	0.827212580057227	0.770076238015125	0.802452935323655	0.79616394899359
2	422541717.5	0.783529937072999	0.787603686271206	0.887925468440508	0.769707728263809	0.784430267776959	0.831472937475989	0.750551009483956	0.823975163113979	0.807734054261929	0.799084687456701	0.824500144893678	0.7604249206164	0.801410627422561	0.793805295026605
2	423541717.5	0.840244375769036	0.835120507987719	0.893129162933492	0.792663985120352	0.83590633653411	0.846965972406199	0.81125056112304	0.833414788189176	0.853051513728309	0.835543470486352	0.843174893588218	0.811030397375048	0.840941058261581	0.849363854691818
2	424541717.5	0.805709523556123	0.805005112867222	0.878395221059717	0.767806821261185	0.817521178936344	0.82749229031097	0.787678198835908	0.784948158018648	0.839102569456024	0.82249011055571	0.823439122190874	0.776588361919574	0.818841455763223	0.817511743499408
2	425541717.5	0.850467378690213	0.851468354837016	0.902188780754914	0.779990882797177	0.849061243025287	0.862877037769803	0.821663743937929	0.832723863336343	0.866214500948253	0.845821210533105	0.841022123365264	0.824079997982704	0.858435881271006	0.834873883642371
2	426541717.5	0.84066312900952	0.841655780584364	0.90692401333651	0.800400672936513	0.837046455622609	0.87531914714893	0.809775805364631	0.805217145148614	0.849977506584463	0.86120764020367	0.860068822656233	0.817062263335204	0.848315816085947	0.850281002336387
2	427541717.5	0.813524041210844	0.810770477720182	0.904379665675324	0.800209152936707	0.814812856216414	0.860765345708265	0.788607098849706	0.809077129115942	0.837139870328692	0.862497974303919	0.860169528370848	0.774366186348386	0.819790285265279	0.852896704225892
2	428541717.5	0.864080166745747	0.861113165421051	0.907456795488039	0.784318379929813	0.859292635163664	0.843862451719957	0.836826781904287	0.851219696734753	0.878223850987915	0.862162296982177	0.85959638822284	0.836444546887638	0.864072735683524	0.855456104638593
2	429541717.5	0.865556105945028	0.859786294772866	0.899183989923795	0.771289463990254	0.863480241261054	0.845517012434248	0.841503469374102	0.780189035882725	0.862476167062123	0.836010221086286	0.836547827386218	0.833995559441051	0.843203292260509	0.853375381671992
2	430541717.5	0.873069899528472	0.853808892905313	0.907138618194743	0.767072243760821	0.876194127860246	0.847530602777797	0.848586243332559	0.815804063475583	0.843723670392094	0.808025887016181	0.816699222827357	0.840451967804989	0.831120350163953	0.82083987650987
2	431541717.5	0.870322836671583	0.841497604832726	0.901072541271688	0.749176614602345	0.869198282791237	0.805573074207888	0.847484860650614	0.835600436284566	0.839037807354688	0.849767010824957	0.807728138094626	0.833981779779654	0.825548409916178	0.81714655336549
2	432541717.5	0.873812006406841	0.834774876012812	0.908613828709384	0.76751219870965	0.878649005094088	0.816232691439719	0.851856655668794	0.859598244237857	0.855912010966942	0.873976428148825	0.829822083589082	0.842119931718292	0.84056730091115	0.817268065045229
2	433541717.5	0.880699770077658	0.861805126509459	0.910625496450085	0.773907870627002	0.881225954171409	0.852509377429446	0.857853096251663	0.866778680574505	0.880455047952912	0.877862495768938	0.851979225390311	0.847283572320733	0.865845045903091	0.848271647826812
2	434541717.5	0.875031413221146	0.856912237254248	0.904270134040694	0.743637185971904	0.87313868685495	0.822765635129056	0.849140965496047	0.859562461139375	0.864324603339824	0.872307236393561	0.828758857376802	0.839072479660444	0.840004687781168	0.819565851487205
2	435541717.5	0.873326331713667	0.845591183324433	0.909145542502529	0.78217715192943	0.874674959660978	0.836902240876412	0.852470184011363	0.858140426029242	0.87030014461394	0.87102570346903	0.85386901293736	0.841298614010745	0.852644306798797	0.839854841673797
2	436541717.5	0.872142731428779	0.844402284963503	0.908755590526185	0.7789935271928	0.87510592641041	0.838235939625342	0.828701965184057	0.857003633236141	0.864644003993132	0.870898850484155	0.84761703847995	0.840525917971699	0.851790385590476	0.841431837635779
2	437541717.5	0.823953094199877	0.815005524241016	0.883965832420594	0.777075340876259	0.816430347419482	0.810050658854223	0.769278412852561	0.81122195355009	0.848462778258457	0.822154202344688	0.841111380828963	0.793048618427842	0.826805547153596	0.833774076334872
2	438541717.5	0.810865378085368	0.784575824866272	0.895777833503496	0.774252890011448	0.810736460922383	0.838399755467455	0.812886324789364	0.828930420915535	0.856203242578682	0.84301378236528	0.84362924540664	0.815651457369967	0.854117765059454	0.834024949994223
2	439541717.5	0.83890699364998	0.796281523665223	0.880538259779635	0.749683629977224	0.841235540237127	0.806685216822861	0.790511205778468	0.803406680518158	0.828837676822616	0.814474107333523	0.800699915707115	0.791945316119585	0.81991560519581	0.815219868880804
2	440541717.5	0.861772377818526	0.816130163705883	0.899182833955248	0.756602459111323	0.864496472655113	0.816717895516175	0.797239389253391	0.812730218363143	0.853441489232241	0.830153418112531	0.826714513391794	0.796776999393128	0.834013080041178	0.821746552279108
2	441541717.5	0.860752387692054	0.832376542771514	0.897234701026	0.747990623798951	0.861354829686499	0.771043125817744	0.7564559984763	0.836040988864594	0.843661697284625	0.844770422554174	0.80899849056917	0.810277722389527	0.826014463348276	0.84426377194234
2	442541717.5	0.843355660893699	0.829392840808533	0.897146624796727	0.782234403157464	0.845062027240584	0.825708731571357	0.806448981438955	0.832824103134726	0.863815007250432	0.851380839133056	0.833825897669065	0.816956046193409	0.855098285365642	0.820566673335199
2	443541717.5	0.776752930698866	0.794394161148133	0.907781138104946	0.778739532051173	0.79038961113873	0.786919540454992	0.768413531219007	0.857285031264499	0.866069347237611	0.868642937581886	0.82987821960688	0.769003081444169	0.850887454823095	0.790857068760013
2	444541717.5	0.793213513116916	0.764055404824923	0.888031044471733	0.707433685877449	0.830785286201815	0.789831882675714	0.745076701783368	0.810910617111515	0.809779442140495	0.8268085061643	0.774116148534191	0.741497437766367	0.80173908457621	0.774956904574073
2	445541717.5	0.841382248151216	0.827515216678745	0.896024950106373	0.77770702376762	0.837058910811568	0.826186560861739	0.812662538961812	0.833155198977313	0.851849016041846	0.849775306682598	0.825686565019785	0.819006695400574	0.842566279116792	0.844535306192577
2	446541717.5	0.866536920242151	0.838763757224473	0.904313903788541	0.803577141588584	0.867539243014871	0.846868971793044	0.849550309881411	0.846201858077324	0.865034891319552	0.859088395210108	0.840921360510332	0.843835977933735	0.866266633797663	0.852922597121428
2	447541717.5	0.821296945572839	0.829568761909289	0.882736007751287	0.754840002983708	0.823817441441968	0.790123310663314	0.803338847262994	0.794655727885025	0.838450504026409	0.808511799300841	0.833835488704776	0.802344906462277	0.833139130992373	0.816438215809533
2	448541717.5	0.789485482886759	0.803921732686404	0.885105604526515	0.763721794005169	0.798918804649321	0.818950063427992	0.758918854623723	0.825248939259317	0.800517194915386	0.844108401888562	0.804570210096493	0.761515615361665	0.811303143588936	0.830833728963703
2	449541717.5	0.788852494689737	0.802108507655573	0.902293023266611	0.7713888542534	0.802367255933679	0.829760668762776	0.774655865673033	0.851289356642491	0.816837188495292	0.865171188837315	0.840641819055847	0.778231315516858	0.821698447970796	0.838073504923012
2	450541717.5	0.797787826217371	0.802867536066436	0.904387913625377	0.807100545328077	0.804986265989234	0.861506197539919	0.773615305198662	0.850289318959293	0.845947454546341	0.866684631821746	0.862740353084815	0.784133190246045	0.815225744843152	0.855769657443922
2	451541717.5	0.811625074039387	0.812645376381081	0.88704570164898	0.787695678827869	0.813960930109324	0.844010377841123	0.797112757766339	0.844297784453154	0.844080429812003	0.857118373060003	0.827938547963162	0.795955046877761	0.824584397824768	0.825893461732284
2	452541717.5	0.805454942038127	0.809992332831819	0.877633303440474	0.755130675007416	0.811646276455323	0.811131063259024	0.780081468228425	0.816441619020135	0.822613442647523	0.828983935938049	0.828732056842696	0.778119253154466	0.800783201809495	0.810442995853991
2	453541717.5	0.831748399776287	0.820060003651787	0.892511549582665	0.786077393035709	0.834504107861145	0.835451101026422	0.808574603137983	0.825157271733622	0.847794544701393	0.839771231184101	0.836295764771353	0.807083571046096	0.83002320033363	0.834016623017818
2	454541717.5	0.780803783551771	0.777255022401455	0.863853157534708	0.730163156721151	0.781922224537811	0.793191631909485	0.77175319709295	0.768628009165177	0.809092209850902	0.788189821752824	0.793146868653435	0.758079596373963	0.809658227377332	0.788869126518738
2	455541717.5	0.757695837778641	0.809924824675805	0.885085854268347	0.725489812426022	0.788311682495283	0.833280784915286	0.814730274673932	0.762634057629575	0.821011617183273	0.785641990476334	0.801111666777148	0.74357073156074	0.774660821808077	0.772663990695908
2	456541717.5	0.789767478268618	0.782760949853338	0.870489019265543	0.737268386900184	0.801956078133951	0.768233932407592	0.751614193241453	0.780474129462534	0.825571368716052	0.79973572669455	0.800483900543533	0.738848738158698	0.801352395372433	0.808259403212986
2	457541717.5	0.810185787675394	0.756450544304047	0.871411395549	0.72071800129	0.812889018103784	0.763411441576106	0.738032089750371	0.77283591931211	0.841879682134819	0.793730900022672	0.796675051178648	0.737292624640688	0.796324609290566	0.80390228515383
2	458541717.5	0.828406030603694	0.826617025780126	0.906492924762476	0.735941757759655	0.835540048676549	0.793882251383988	0.779014845974646	0.797182625960639	0.883877365590782	0.819785613710388	0.809139813957893	0.7962355900437	0.834385494864701	0.796127425813993
2	459541717.5	0.80851491790565	0.806647008370115	0.894005300109	0.724339035053684	0.821213042204317	0.796801471253027	0.77831128127234	0.782693248658765	0.861595139292669	0.797750245050403	0.806365756992584	0.780034429725458	0.827847576694302	0.792827794348218
2	460541717.5	0.759588334506115	0.783688322467847	0.867742746232022	0.719087223663897	0.77690429950548	0.816937549283967	0.745653236881343	0.777723367039492	0.801973697255392	0.803150634766855	0.796343098937991	0.757969080061876	0.771490612502772	0.766085852618555
2	461541717.5	0.800455015494341	0.849356323981322	0.888009290210768	0.721756597661648	0.809587100069159	0.838634836623264	0.810588977203183	0.823990050673033	0.852978393648108	0.841755585766277	0.847230412140278	0.762951589721709	0.850906582377041	0.845612198509682
2	462541717.5	0.806814287944283	0.846199258205215	0.886884432321228	0.724034910719646	0.808192338600086	0.840528056762588	0.784149914740264	0.8165396112719	0.856111312322485	0.827107668802594	0.836658528906275	0.778977338696341	0.848994528745732	0.839264252185431
2	463541717.5	0.813715874556765	0.841392488994015	0.876958573904002	0.75328788204454	0.826205732154585	0.799665034182492	0.786687058301834	0.788729500965847	0.827875424566534	0.807713147165924	0.812287672950239	0.706712466306771	0.820826721788231	0.828223024933272
2	464541717.5	0.790747159496548	0.822434182756586	0.866777862059037	0.754855901692108	0.786353400146197	0.810000290481159	0.776671739449986	0.747484282247199	0.791376294529309	0.774701859342003	0.819176374637124	0.736184604020439	0.823988067379181	0.822627988779738
2	465541717.5	0.8260325382205	0.817919323009067	0.886359463481501	0.783874542466359	0.824196941324763	0.814089808997071	0.793927785441854	0.813528188486548	0.839590637631551	0.826064152188254	0.82115823867169	0.796498286479387	0.82970197365763	0.815894850946487
2	466541717.5	0.866537327661098	0.84708028244408	0.899951464200315	0.804725152444619	0.865715832952695	0.859332167420709	0.821667948044169	0.816429336413272	0.860166356595158	0.829923953695182	0.861299913083148	0.779302409990095	0.838070556830869	0.852619487643393
2	467541717.5	0.8517724450484	0.809451771938495	0.899794327742269	0.787137052805816	0.851274164860787	0.839906897912541	0.804627381413477	0.831728170102142	0.862815128011268	0.845581858930766	0.847159473273358	0.763655001947981	0.831737024528178	0.849901684391975
2	468541717.5	0.789686689860806	0.813670778748846	0.876349911606237	0.727253588665447	0.793684871320671	0.797187822519839	0.753294007986324	0.830094826069217	0.803542114985756	0.841454663119088	0.794861107396818	0.772236596474641	0.820306675454506	0.755002631192323
2	469541717.5	0.859441973357086	0.847833802813724	0.890779179578733	0.757901273465304	0.858389143523408	0.780337554792785	0.809481920355857	0.843720537252174	0.849870761642931	0.854516550699338	0.803123600229962	0.802114278739749	0.856534568335623	0.829247161175436
2	470541717.5	0.789495557825847	0.816095885727935	0.883299664437667	0.739582060086024	0.797663735808579	0.799630638001115	0.794891319537555	0.80987186333805	0.848742000044653	0.830836790736415	0.789116072653818	0.760537442873165	0.795334473849647	0.807867655598388
2	471541717.5	0.830180659334947	0.838561462341911	0.900592692966136	0.789901285488432	0.829709139922844	0.83973390259072	0.806646036513036	0.819843996305453	0.873052190160993	0.839783971249818	0.819033001011534	0.799206070602658	0.846186631777149	0.853388080117653
2	472541717.5	0.802635574515836	0.792344780894319	0.869138494052849	0.760650111877517	0.80725338962598	0.811861242390065	0.774420830157206	0.795959672804004	0.833980282936587	0.814718409720016	0.80379910000941	0.754049400284567	0.830548183963463	0.821482539580599
2	473541717.5	0.86436231963826	0.858232002717082	0.895582712917665	0.803348598846136	0.863264684503659	0.852514972635444	0.842525075230091	0.851404910334395	0.868500266906061	0.865437268669023	0.857969112209929	0.833526383092981	0.855120970807701	0.846844467557787
2	474541717.5	0.846044718273283	0.83820750913321	0.905748951146338	0.762418139137136	0.833368492171327	0.839764272654191	0.817582027443885	0.830373051387288	0.87856169786381	0.849906543458522	0.859781294983247	0.822435565612928	0.83376490444956	0.817120844477075
2	475541717.5	0.813141421432365	0.79993922548029	0.868415694001755	0.696805828379225	0.78972630675975	0.790050793229081	0.799655340696011	0.790992195792277	0.805894324944245	0.803301743657339	0.742305383628661	0.782841969889933	0.81721516582055	0.802739443297973
2	476541717.5	0.822576996186556	0.758109015346079	0.876184276509545	0.718638804165364	0.814437651800464	0.772789856672137	0.7603297224536	0.77420968838734	0.804909006987327	0.787481337336908	0.791932039672344	0.751776687057181	0.828441888361962	0.7969410866489
2	477541717.5	0.841988931342375	0.831634713892385	0.881743082368968	0.777765413377396	0.843473618350813	0.824582427772819	0.806214750968708	0.827287841802654	0.84640449709431	0.841788736754927	0.832213381470251	0.793065346016202	0.843092566178125	0.836945970317549
2	478541717.5	0.834790688388578	0.80449267378282	0.891585166251995	0.744483251418559	0.819227244480682	0.787492810092874	0.800538275601479	0.833481816293981	0.846519631321201	0.83943733165478	0.814354150341946	0.775570622840911	0.825477881684324	0.816528294280898
2	479541717.5	0.800749603587243	0.808242310439655	0.889567611311684	0.710380015780765	0.795665709459191	0.799809847250245	0.771614228480758	0.802879812972362	0.840484740212472	0.819470831345371	0.811911886730817	0.75834249578609	0.828211569775107	0.810847915688962
2	480541717.5	0.806766814531017	0.794796306873132	0.873976364224825	0.723175087704276	0.791558537913585	0.798272206825273	0.751160986458242	0.791130418997789	0.823276365236829	0.813158152601829	0.808380631161494	0.752739056636988	0.82672590660318	0.810366725717297
2	481541717.5	0.806129436738355	0.812240475203904	0.873581611318927	0.706421165902637	0.823468891910674	0.832709404146292	0.76878758505319	0.786077707543903	0.771732095009452	0.804429545627999	0.817608832025873	0.77033262835226	0.838471939588766	0.78901298672144
2	482541717.5	0.769583208741633	0.766124881728089	0.867526684195386	0.707945717175496	0.766063995784712	0.765212213668923	0.748730202754918	0.740519334387015	0.795252118217822	0.756246212719371	0.763319324760194	0.704516606912234	0.795946546580333	0.771251792495399
2	483541717.5	0.761783950659357	0.812372531784098	0.887435027456128	0.709248946860672	0.812938295056993	0.800588509276353	0.780399241602801	0.756264099297249	0.82155799622028	0.770824513830896	0.789996296900798	0.776532066941919	0.829187998888038	0.78872980797977
2	484541717.5	0.821367767140827	0.824418839202727	0.893837732279553	0.763727099731289	0.84302805410118	0.823084582071664	0.796535677685145	0.812716713115136	0.840452509148572	0.825334148246924	0.81522711663235	0.79342505723576	0.827289458160549	0.812497763876877
2	485541717.5	0.790604387156794	0.790645445067163	0.868854648753149	0.746090657130568	0.807468684452173	0.781267570627024	0.783430130807099	0.778196408038083	0.799123946016475	0.79535292287505	0.79090665927899	0.752920758394774	0.798411238176846	0.800579137047583
2	486541717.5	0.753868756467052	0.778955125665231	0.87913495025434	0.776651723251577	0.801729056488461	0.767243616857659	0.757699108995947	0.772426718737599	0.836506069422093	0.789350434638122	0.779061472418836	0.799274982566753	0.788278892003805	0.805968555025989
2	487541717.5	0.771041322223402	0.735525261418897	0.855316441351748	0.72525760471996	0.735227330854136	0.771589116484568	0.728072251156713	0.748346462922772	0.802965771325787	0.775465041800272	0.744341311457237	0.718529412077543	0.783403608474086	0.794791546212345
2	488541717.5	0.814012833501373	0.81589978954238	0.872341128564482	0.752221810821659	0.820372483518983	0.802888472667925	0.709901268437774	0.801734470707616	0.81457714053489	0.817194509335761	0.779484620205972	0.709468402683907	0.827435464224447	0.806628347830561
2	489541717.5	0.719125283986994	0.774946538946564	0.863397188383457	0.682319819895257	0.759332067409827	0.72445811256938	0.710170832673728	0.727565798031715	0.772517528067011	0.764577820632997	0.76786632897373	0.705801234901317	0.806112331251871	0.772768918801047
2	490541717.5	0.762005340884011	0.74596112198651	0.845439393545159	0.700468443148679	0.763994808640805	0.725267905483643	0.722499359585678	0.722988279300703	0.757971502186687	0.762376581996886	0.731979678155307	0.734414207104459	0.774356560041515	0.744674892325304
2	491541717.5	0.782039876869078	0.798042310408187	0.85528088068366	0.704787654507109	0.763845801957234	0.721322582082645	0.78063099902179	0.720274715615992	0.764065091325999	0.824567121743911	0.763028347677578	0.786475315549509	0.803356724275943	0.757701010760978
2	492541717.5	0.811208830036904	0.814225590178662	0.865836247086857	0.745113165309798	0.82515543657182	0.736068467427811	0.757112171503615	0.790627403814665	0.816182134416803	0.829896726096434	0.798776728375154	0.750991831889471	0.804375969525304	0.816329926608684
2	493541717.5	0.77784099273035	0.78492829927299	0.874954535454404	0.720465700336355	0.776495834601064	0.781700731915589	0.725051347609249	0.759380876294735	0.783621717414311	0.840100517963378	0.78388403546161	0.761880736520745	0.798643865691465	0.823028097058123
2	494541717.5	0.739847991213286	0.764121309539222	0.854905526511836	0.742101519082974	0.767005393568705	0.763767110195238	0.771011816386592	0.753273711556779	0.771828564108867	0.814149289302173	0.79008732013622	0.746435135586125	0.781296246371318	0.773994808991832
2	495541717.5	0.722142804550763	0.73370672686522	0.852453536564698	0.69469035276497	0.775641240483073	0.734752756930117	0.712751762070611	0.736434653093559	0.783334704763113	0.808677298306324	0.760332097942202	0.731476218340978	0.787679174775847	0.778691400521445
2	496541717.5	0.762487554609192	0.674525922520399	0.820292114589985	0.641404933879807	0.77630132857172	0.691011900568622	0.694515837228096	0.676734130160916	0.718594527037804	0.784646767408923	0.776866364436893	0.670770980710304	0.746804768320233	0.754563171037136
2	497541717.5	0.760443460186786	0.721954946401026	0.823702052598177	0.715784864131437	0.750221942047708	0.677123672721159	0.690776530033206	0.721229084718524	0.761044881226981	0.792922108068952	0.732473267121942	0.710017269150912	0.769688875018324	0.723857468348253
2	498541717.5	0.670795418503284	0.729513601046995	0.798488985432318	0.684470033225127	0.735155834345083	0.675250525217362	0.657740295634652	0.717164676111732	0.723729929048394	0.742128420370207	0.690384122238763	0.660644284935453	0.758119335914058	0.694971037314349
2	499541717.5	0.703670779073783	0.736025460347846	0.819214829206435	0.66767828655371	0.730043842547029	0.671544345259008	0.740553873075159	0.71030598887084	0.733470768610206	0.732242571587982	0.706723815426926	0.726776410944128	0.749146186707299	0.75507408951198
2	500541717.5	0.743218633331444	0.752899086207583	0.837409686206275	0.695413900386159	0.756020376233759	0.721703768072106	0.703699194038559	0.678072133446929	0.728575457694839	0.729745872333239	0.782972290640775	0.657113329577826	0.765299112743937	0.757520689462737
2	501541717.5	0.676014555404681	0.68094310349257	0.787844012782733	0.641354182703888	0.701974321065358	0.719789205316971	0.643564689457915	0.668021105890138	0.686509093595317	0.730040779682797	0.69372294352821	0.630860918557499	0.736062972559744	0.7328861350435
2	502541717.5	0.740731458712919	0.73704933227098	0.81185827575459	0.675449811911229	0.726366392126221	0.718630165839455	0.676884010113568	0.72146180401229	0.728729621465827	0.749351054203867	0.760450482728726	0.63430863486545	0.720930231980143	0.706744923013102
2	503541717.5	0.783054531885238	0.777760887128677	0.851678080831728	0.740981439875294	0.80171906080772	0.766741959566516	0.759198089732774	0.771921747115739	0.79845003117748	0.782487687831772	0.79887537328484	0.738530221538493	0.803466160541792	0.784207471561856
2	504541717.5	0.713382469353978	0.780012950453354	0.850039572904261	0.723502088514596	0.755448789807752	0.701966950600661	0.723975523761612	0.733713402738823	0.723540233470487	0.769515919501403	0.800067408567375	0.700992581030253	0.779383872290075	0.771548136592221
2	505541717.5	0.758675951991357	0.783641323444298	0.83628911222267	0.689045480060212	0.751595764627757	0.754082908849029	0.755340343508277	0.712764161367957	0.776782323383058	0.785740283774166	0.781195982156717	0.726422426505492	0.79543199946461	0.761324295736821
2	506541717.5	0.747181623212763	0.746863059970773	0.849361475140124	0.69947855213624	0.742640289771286	0.718779841104196	0.709891869169055	0.738076156226202	0.755692203141771	0.755677064501922	0.75714334764241	0.731213274360186	0.801131099305735	0.744767713100583
2	507541717.5	0.75715716892791	0.710118125437639	0.838203301767234	0.703697568614779	0.763769332830575	0.754226696156435	0.684440701311507	0.775172723483869	0.768655361067689	0.769053630365131	0.733389833419199	0.678243952449355	0.800828575355674	0.781552337119694
2	508541717.5	0.762125507933638	0.713874826239273	0.809776178240327	0.681757120805224	0.749229793488527	0.747657508541257	0.695927497802041	0.701583429378134	0.769349565889083	0.772198687805899	0.763709306864938	0.658291817663534	0.756986839626471	0.751519252974308
2	509541717.5	0.714699494103671	0.663970635647271	0.801745185493846	0.633104153202975	0.699609716994507	0.719558712774258	0.675990578635647	0.675035036083119	0.712520563704818	0.730231317708682	0.727776164987725	0.649203838811322	0.734210096756147	0.725044557263324
2	510541717.5	0.716779037968686	0.715516441897239	0.847233049976204	0.696979850876547	0.781277281504453	0.73013216000935	0.719210720904349	0.755488294914925	0.813268387348527	0.754143145026071	0.777427220358811	0.697937225584008	0.806989960836135	0.761778265848966
2	511541717.5	0.737228911970529	0.719110838337368	0.81886105971915	0.69898579845279	0.782362199848403	0.663460322277914	0.693749860212468	0.737333554891397	0.774677263214513	0.749165120242664	0.744849649912746	0.673558024478392	0.782706173881241	0.755641965779641
2	512541717.5	0.68839452573799	0.730292807357959	0.822324690431199	0.684632290267386	0.762130463383625	0.722669131764218	0.697615676678049	0.730079540564201	0.740352188578947	0.694029077703686	0.722102080328539	0.720808166691764	0.775353045921232	0.762003608839736
2	513541717.5	0.748045152729951	0.741150166141352	0.866745514400917	0.685617034832119	0.771657785977348	0.77056225470127	0.771904356409631	0.763110703241717	0.768802586779677	0.757292543822613	0.777276684765953	0.749961648890984	0.77162928697549	0.772701585498414
2	514541717.5	0.820217608522107	0.802452998346498	0.87619221098361	0.778584014371715	0.790904961899822	0.834356181603436	0.821607518115852	0.812175713428986	0.824270973269967	0.81304491083185	0.808149313213454	0.814537394872074	0.846230749061998	0.836401617992429
2	515541717.5	0.756202752458832	0.76694116767716	0.838819932934657	0.72579290276687	0.765057119264206	0.78026194755503	0.759433176014046	0.753117799698541	0.782883789861799	0.773651978277413	0.773720102660808	0.762821370172667	0.78559808281648	0.790386711465385
2	516541717.5	0.769384391152593	0.786691960642875	0.841011254159882	0.702090175832819	0.792741807425304	0.763153706923591	0.712870320643782	0.759261255810858	0.723789471242046	0.733747523726317	0.777542255660112	0.70454267518224	0.797045644315142	0.786922443985641
2	517541717.5	0.631716186697862	0.653393411876035	0.765280246227533	0.588827758782881	0.675263558483413	0.651025469618611	0.636133758136296	0.588744160002588	0.6563631329476	0.630955430545781	0.663190280127965	0.626741614542347	0.640378998071882	0.655089099689583
2	518541717.5	0.702445681756604	0.714991776069617	0.778977963073277	0.670003527811866	0.695397939489101	0.653977021411157	0.724411630954173	0.639587299843711	0.663952919906091	0.691082413996985	0.736534777993727	0.593035594015233	0.710337965791229	0.702226974193237
