Chr	Pos	CpG_AMES-8235	CpG_PI-620767	CpG_PI-620773	CpG_PI-620774	CpG_PI-620784	CpG_PI-620785	CpG_PI-620797	CpG_PI-620819	CpG_PI-620821	CpG_PI-620834	CpG_PI-620842	CpG_PI-620846	CpG_PI-620856	CpG_PI-620859	CpG_PI-620860	CpG_PI-628503	CpG_PI-628514
1	180500000.5	0.850900436651571	0.831907733660311	0.858843016389984	0.84924093457281	0.835021780820559	0.811593423603595	0.855488991351304	0.835304336224355	0.85620741519547	0.834110650240686	0.860669405999042	0.827275214711501	0.826275990243517	0.807189984825836	0.849868457360737	0.85667511413428	0.848559761757612
1	181500000.5	0.773796465928898	0.777960041769123	0.83635262730905	0.799202826891686	0.755513386389162	0.773956215725819	0.79474025625453	0.805320944060651	0.777302518045244	0.787858524855123	0.798923472873126	0.769911709817422	0.778666790995795	0.729866195036655	0.806435164128475	0.828964928255684	0.816173154946882
1	182500000.5	0.792968253723534	0.777398802213076	0.799729297584358	0.812529195767413	0.77419203258788	0.764870286706011	0.783859212161344	0.821329382159741	0.776174617474787	0.803036613281301	0.823015637904232	0.744869886535213	0.816824455907114	0.769581856331278	0.78324630079871	0.809863050623851	0.824472648345373
1	183500000.5	0.878668456577062	0.844511596809869	0.859403655137773	0.859789133740656	0.877505976243046	0.847781049375781	0.854575652035188	0.849381814960179	0.869820688533992	0.863292693527993	0.86724153301847	0.837939217055999	0.881029525704992	0.853939063146424	0.845849039700155	0.856635913555816	0.85606008252698
1	184500000.5	0.788078380397785	0.74305674930967	0.763066972858433	0.735816008361676	0.772487251652507	0.760615671862186	0.779569527064893	0.763113438362616	0.738132658531751	0.771576422686346	0.81141111212318	0.757611483245448	0.757233610826023	0.761536944328603	0.733682965447224	0.745873051392903	0.728462077763985
1	185500000.5	0.796531180205372	0.813647951277099	0.811180686741357	0.80587073603975	0.81890309578381	0.801415297454921	0.816172637454905	0.819549424049813	0.816738229963471	0.801335602057687	0.833360041501677	0.807035504609295	0.809281041174091	0.759448661313979	0.791209553775024	0.796800309463652	0.819656001471911
1	186500000.5	0.784504107555112	0.770386265628472	0.80830047654089	0.76493555562767	0.75473560588677	0.774479307467613	0.783649394936552	0.779512451241094	0.778992275981063	0.787460545836221	0.808363888930773	0.770356772013499	0.766863093973658	0.747105623625489	0.766144039786778	0.758367040917782	0.782236637532337
1	187500000.5	0.815228802060606	0.817060340523197	0.819250624044369	0.837594958908613	0.819322112853574	0.816224092668231	0.821672103471477	0.821531554142007	0.810502363939411	0.830189622605183	0.847392346503025	0.839520999745465	0.822293692345582	0.791137829826778	0.788129749402756	0.803649221721294	0.816408623743683
1	188500000.5	0.843914160021687	0.840899574727325	0.847026211011576	0.886368602793085	0.857218222905086	0.846087806803847	0.849228465113296	0.835817580339013	0.855192107399636	0.83053505195346	0.856726245526381	0.852491222833357	0.851885637571546	0.823952227172416	0.823995173282678	0.861207482495695	0.829716866116344
1	189500000.5	0.75791706619773	0.733242179765669	0.77907795031404	0.75538106557039	0.774367654547076	0.754500340365632	0.756607441916743	0.755809006102481	0.765493071176012	0.769817037414812	0.781213531790932	0.743197046697942	0.74867193928813	0.722662241002115	0.727652681139604	0.74029919903665	0.750839283012116
1	190500000.5	0.819238030759267	0.783559373580687	0.817891478895416	0.821293817861731	0.824855564056229	0.778716225846959	0.797700366641766	0.843833968458576	0.788043567920308	0.805706720732001	0.847233462804611	0.787626606416887	0.816443473373868	0.801997087025872	0.75957745655423	0.819267627271276	0.830961267882966
1	191500000.5	0.807340936592934	0.801145987023402	0.803429721849162	0.800635362301161	0.792645885528075	0.793326696800385	0.780210319182333	0.806690945121206	0.793611827225897	0.78565119340347	0.819013765284236	0.789596691290129	0.791074009038148	0.75964225731226	0.781893340244361	0.794686259267447	0.773876988815443
1	192500000.5	0.763909177602769	0.781953407162479	0.839294465031316	0.770507137311825	0.794999024600259	0.795151188596753	0.77671868398801	0.797042667180803	0.803660104062305	0.765858850472098	0.841192602201856	0.766355576624836	0.791123216106224	0.801870126450847	0.777697616068871	0.787953558222073	0.795389698438165
1	193500000.5	0.794579381051375	0.809266257493042	0.820899715969101	0.777446527733365	0.807803776508247	0.807849998373328	0.806285062992842	0.778795548900483	0.835482725048155	0.794768804026144	0.837797231195779	0.819809461270919	0.808567502199192	0.791192226473147	0.809867894135486	0.785273756870959	0.815044100183701
1	194500000.5	0.822529600542182	0.82785264975128	0.83994516359285	0.831138919357572	0.820251585916514	0.814472469682016	0.817802979517928	0.851241894537256	0.853688737872092	0.828743295058398	0.864403851442907	0.807226731563436	0.825888328579035	0.816723730740727	0.820769005189306	0.826363353264603	0.840515039895241
1	195500000.5	0.786881040301129	0.803991035166165	0.817807792329818	0.806469396639034	0.752229865642895	0.800622417270336	0.817899645243918	0.808333772013921	0.809941272053459	0.793826533026846	0.83841981702432	0.801773679748238	0.802853179878891	0.783358545780196	0.776190410612225	0.781405146791358	0.816322794525173
1	196500000.5	0.843065080605321	0.809334334451285	0.839886519898019	0.827416810696013	0.85018290770833	0.823383835682611	0.817954396713985	0.807449331070518	0.863402988687888	0.812634162634729	0.856213425449276	0.8182864571322	0.803270275439882	0.826139242872697	0.815501389140033	0.820441961069733	0.838709014888484
1	197500000.5	0.795199429517955	0.737358384274992	0.793696754032922	0.774500155714164	0.73642565990795	0.765357310503871	0.738613452805943	0.739536589060453	0.762405348565609	0.751480387475173	0.770354850317549	0.754040484454029	0.714104017320056	0.730200116782186	0.752032781142239	0.768649470122268	0.770371274227791
1	198500000.5	0.719678680792035	0.760389634558464	0.755716214641553	0.746330644506082	0.765849269496057	0.732222653214498	0.747656727291737	0.756225431786393	0.737522826838226	0.768740934968899	0.786139692051995	0.753439103578971	0.729228489699253	0.767243477129346	0.750501070817402	0.741363162515994	0.735501119792797
1	199500000.5	0.821665178235664	0.785427619215316	0.822942131575103	0.793906537982189	0.781708984433974	0.781899106715482	0.766794591526237	0.777751642227942	0.811020983576653	0.821645430545251	0.841010842289965	0.812271072055155	0.787082718897473	0.774237771013001	0.775353413493408	0.796427296813881	0.79217309270821
1	200500000.5	0.819817667446254	0.808351995324187	0.823190749355606	0.786381766444095	0.836387410285499	0.797545270121116	0.81256708423059	0.809165157012299	0.831647387337544	0.820957730034074	0.831822851394489	0.808482607771554	0.820760461286215	0.780179419201939	0.791450644083237	0.792790160043548	0.78901480365141
1	201500000.5	0.796675183893649	0.780973228076188	0.79107519594662	0.784757669758336	0.778015983682164	0.789790801067238	0.793769585520122	0.782834701245984	0.778241845530041	0.791308182970918	0.803611341629076	0.770670789780091	0.772627681578296	0.76291803699754	0.77265909477221	0.765694465152496	0.749865157374574
1	202500000.5	0.757620213362358	0.741060435064534	0.760347107369668	0.749621433826161	0.766613629584499	0.789999735713974	0.746191804278261	0.769206295388385	0.763005174359901	0.78254885639531	0.791997426266591	0.765299485402762	0.742896201093591	0.715209495571047	0.733515820549123	0.756420904542349	0.734565000474763
1	203500000.5	0.779444995175863	0.771414570055144	0.779786187271619	0.787180828181289	0.80427537755202	0.771513297679587	0.774234743949456	0.769822229361546	0.813754145962199	0.798728907998395	0.793115336949848	0.78386500066606	0.792816016725681	0.75049899999884	0.759049586200105	0.761029333663879	0.788015059300744
1	204500000.5	0.777576004257809	0.775199047400488	0.792774156361734	0.752005096941441	0.780764072581454	0.778919067219898	0.792976101984041	0.783279241945221	0.796633439377466	0.783050317651172	0.772531791776557	0.760261803852719	0.778567417477538	0.752788396723232	0.740910225283871	0.76302762416162	0.75085680512734
1	205500000.5	0.805162204450945	0.792067047117029	0.822964369913787	0.820603275439867	0.809824576808189	0.802171038987936	0.821687845010425	0.808213742261327	0.825490693750764	0.806333496722547	0.818888765589619	0.811043065272672	0.821638754483593	0.795351183434577	0.808113743281116	0.812651077147237	0.804015054531741
1	206500000.5	0.839269721190724	0.810502710101907	0.814109947565251	0.828695433312874	0.843493788836333	0.803434940759723	0.832570338298261	0.80896905785174	0.860639038694298	0.829035381312438	0.850836251604483	0.812423150400308	0.835405699970391	0.785240920788069	0.815342197621057	0.792408321823556	0.810962501302075
1	207500000.5	0.80554042155563	0.777009749460965	0.821637259734269	0.828657275529861	0.798747306370056	0.798867497084986	0.828717557543375	0.79865179618891	0.78416986950991	0.805791055348732	0.823047969144102	0.801254451281884	0.78648459453676	0.791318609206849	0.820998706697607	0.830216643712842	0.802138767478235
1	208500000.5	0.818594674002026	0.810112259476683	0.820760506290603	0.806963583514277	0.816416674165008	0.792253736530526	0.826403515092333	0.816943131975686	0.811449206450146	0.810383228113703	0.840096912708933	0.798520421406622	0.820165890815654	0.787762613523934	0.804460034061231	0.815561539993573	0.812889734166644
1	209500000.5	0.735949274112076	0.743361569223626	0.756244086930875	0.761254645531654	0.754780111454908	0.781596168850464	0.768035291460009	0.756566638650457	0.761536919203498	0.76098593483337	0.75910908894773	0.743058589267046	0.759576563012961	0.733533733703891	0.728939968072118	0.760418482535349	0.758368362827836
1	210500000.5	0.796155426100223	0.795319338240787	0.789236365553383	0.793020479791677	0.799820418228264	0.795239193403828	0.787986229607175	0.788645772089188	0.813160701602109	0.794156530798618	0.824649063268354	0.795647018135342	0.79382699611845	0.775750850475594	0.764903309494943	0.781715757189877	0.791786686766392
1	211500000.5	0.80860869319177	0.786796824481911	0.811036013941931	0.774695021791455	0.79599774910113	0.794236833633597	0.797304197845562	0.777786479896602	0.796690889389669	0.78984176372634	0.822272954483133	0.775616935217362	0.786337105497867	0.774068118466888	0.760583198127078	0.782793188649085	0.773465403823706
1	212500000.5	0.854252732792281	0.829683516834682	0.864823911336669	0.855284610277151	0.843593997086848	0.83594473910373	0.843020481699037	0.840293624935096	0.830148696431221	0.825314009113611	0.868461216627764	0.833067489779489	0.857173748345712	0.81595074226519	0.846095807713361	0.856533087465554	0.844933523635634
1	213500000.5	0.808541660494205	0.809013372226602	0.822629687002915	0.808954657589185	0.809411147275149	0.797172161294824	0.783021700746087	0.781642563934079	0.805808451937831	0.796386290726999	0.790204282359028	0.812230076920466	0.813732644936205	0.778897998341684	0.792380075847071	0.779077232862649	0.774838706969977
1	214500000.5	0.814642813946477	0.81308919970593	0.803764211909435	0.821328513877837	0.817772294751828	0.806682819768194	0.82020504423697	0.819070993012382	0.819282677077376	0.813651243152933	0.822831429739081	0.818839083865291	0.82877108252638	0.781544459111091	0.803362392094612	0.815423141978096	0.801300855273554
1	215500000.5	0.860287048748363	0.825135131107501	0.843416433242695	0.840698385929487	0.837439450243734	0.827612465584476	0.825929610918696	0.844826997967032	0.853788019096685	0.854590038426316	0.858901459484723	0.826562701855358	0.844085767601369	0.815288592473894	0.818167730705224	0.837368464180923	0.834369764011022
1	216500000.5	0.79739960072323	0.792175694585932	0.794494974500173	0.79292343160345	0.813513724162993	0.795051144996055	0.787881851361101	0.79934208175066	0.804656110731179	0.777755583900831	0.828542850980719	0.795829811894545	0.799322036717117	0.777025537594329	0.783965238336507	0.779217055643946	0.78347490601319
1	217500000.5	0.830113538518191	0.821977836444339	0.848548716902742	0.824503234280798	0.824962442234207	0.816683045933399	0.826811767281739	0.830390925128882	0.832966978793082	0.817886507467298	0.846863579360054	0.813829120468105	0.809908309317975	0.79755647455473	0.833518591169504	0.836487909948272	0.823096981261886
1	218500000.5	0.821614275541853	0.780558079209229	0.808482421168598	0.806513573304653	0.767876973202985	0.79587703837895	0.813391484595253	0.809579243870151	0.823413604617856	0.800637886085309	0.819673912822546	0.79635325922909	0.793018499345929	0.800873611593958	0.792932037104117	0.800392989181606	0.78023517709753
1	219500000.5	0.824575429177523	0.804931647061176	0.800081445804016	0.81327335481325	0.820915725129711	0.781418158875054	0.82600555957826	0.782908355134246	0.831018599233153	0.812257208290288	0.809915056059572	0.785224846253306	0.785541481192572	0.790914792186546	0.806461058868091	0.840479445179182	0.780343648884589
1	220500000.5	0.808606475374306	0.811915383451859	0.819771744634272	0.814892221585492	0.820584464461879	0.814138122175418	0.831437692682534	0.804806407442512	0.814040030859593	0.822992665565596	0.836776517780528	0.792427608526117	0.826254120621845	0.788433396495473	0.804818577192626	0.812732028922353	0.801513217710833
1	221500000.5	0.859842269167464	0.841416341089983	0.848921182169319	0.83891828844988	0.853851199934001	0.832615604181799	0.844454327909806	0.843311347339226	0.863492360278547	0.85110883697481	0.865946623501218	0.836074949230918	0.86085025482932	0.834085891884358	0.819247777367166	0.838984676538882	0.842699348696156
1	222500000.5	0.863292286791319	0.845704366071042	0.846283495719329	0.853698324988532	0.850013375201013	0.834298760926136	0.861114464851016	0.839210408656323	0.835041567121898	0.83366987236592	0.864968225715269	0.842901920281445	0.857277195599583	0.826163934139643	0.837704322805704	0.82818879307401	0.853323052307675
1	223500000.5	0.808797227214389	0.782512584645788	0.82770725607899	0.806070076340482	0.824630770172316	0.77153884504925	0.827767772551246	0.807009823501087	0.843925170494735	0.801377273431886	0.827967051954332	0.831094398251164	0.816168183364383	0.78040261472506	0.818492959552881	0.817340576977322	0.821539810578721
1	224500000.5	0.831506283234134	0.792029995289055	0.784837197453725	0.779359859912435	0.794916429862849	0.78303731655586	0.784987621896522	0.783240757903879	0.83882219078915	0.818712389326674	0.807891883756438	0.783839189450327	0.798271709406333	0.785923525142285	0.761420393368754	0.791965263935113	0.788531702592626
1	225500000.5	0.807641711997629	0.782037329972267	0.767843726354986	0.776288267725455	0.782132667617469	0.776874712121879	0.798678052550936	0.769281862758485	0.80110588166353	0.793981529247753	0.819067817075582	0.733848194659102	0.801942251891627	0.768435417599017	0.769516450959487	0.797809219090507	0.772100924417376
1	226500000.5	0.79560430315787	0.775151323568398	0.790126063292144	0.764278590176852	0.79316245770341	0.772351150840973	0.795996682295697	0.774098799398954	0.783786915401344	0.794668231383185	0.820617091147724	0.750325703846793	0.806088454208036	0.765929549237416	0.774985200458828	0.748912927036318	0.760479844537027
1	227500000.5	0.779751219728812	0.769771203706956	0.770425554710499	0.748677528239379	0.753466942185906	0.735413855354881	0.749006061004853	0.763154498981379	0.767168447454387	0.743765451410945	0.776062917824615	0.721400897501515	0.765617666344808	0.727068440966964	0.75692179607631	0.750175930606627	0.758954451951981
1	228500000.5	0.818661330888101	0.803909325547405	0.831002198587835	0.814924966592275	0.826893054721711	0.817397160817118	0.817355629093687	0.821599193483916	0.835223241161835	0.818552892432499	0.838872862933434	0.796668872271404	0.811355960469528	0.792005923645574	0.808353039108486	0.807076879993538	0.80186660940836
1	229500000.5	0.782098888425409	0.779608963523037	0.784261545408347	0.769003276656437	0.786792834418554	0.745846552072935	0.783471564606831	0.753498423742995	0.790234272336135	0.795427060598165	0.797239413627922	0.714615129445005	0.787651169649181	0.757147874472218	0.751381559156927	0.756971787372632	0.760069107373852
1	230500000.5	0.770704342627897	0.785486534391971	0.829943806543194	0.768932072518917	0.805527087230384	0.806667002565534	0.795419024269763	0.811617840695998	0.800158126878633	0.774059106092434	0.815792067648182	0.762812218849388	0.79019989935973	0.797906543278206	0.793173550166256	0.786272150234468	0.795462252144181
1	231500000.5	0.796373996472145	0.772076032027191	0.786850695113117	0.805595895060787	0.781662265894882	0.79654937016331	0.821231119817877	0.789211414019331	0.793434330131846	0.795142865378543	0.828602051258055	0.762464288414229	0.796678559814141	0.750604458590735	0.748461506138493	0.787105970421716	0.803153812632608
1	232500000.5	0.806211782405498	0.784749166958906	0.78556590420557	0.781754163611555	0.78620281829437	0.780323899864109	0.796923702902364	0.776790299184675	0.77813680849868	0.807576453033076	0.833354948834891	0.780574893936192	0.778965269918372	0.762734180099929	0.788331638219882	0.812425480640918	0.771249384316513
1	233500000.5	0.819322389511439	0.768086302680114	0.808055491576544	0.784220873444142	0.786987599266651	0.793384183007092	0.812861049114687	0.808974669345032	0.767029816949062	0.776549286562143	0.828995920281583	0.742856354939001	0.8103524724745	0.783785454622604	0.790892560200162	0.782830947198942	0.776828278654508
1	234500000.5	0.820208482563304	0.790850286405691	0.799562292445273	0.759750151742057	0.79043699832546	0.797297629146841	0.80612895467581	0.75854354109274	0.817170913683955	0.793894903026114	0.820041987096388	0.75251833618669	0.795354964368957	0.756371989715384	0.772266527297298	0.790670505104425	0.794099311020982
1	235500000.5	0.832197267339177	0.819581262468726	0.835350216981807	0.822523049227014	0.825186490315843	0.831405588326709	0.834305620626845	0.81832139288517	0.826311116008769	0.824244465481736	0.809500429202875	0.794992602498184	0.828701264399536	0.803010008607601	0.820566207298684	0.825298200581475	0.822128571427133
1	236500000.5	0.831750264437566	0.81680135095345	0.83441904898681	0.830619655093721	0.829285274363359	0.813388787069269	0.822077458564638	0.827101140042793	0.830010408426275	0.825478400408444	0.853940444957972	0.785964928759094	0.824256988012382	0.80117099879923	0.809230010126826	0.829115056034878	0.821699291173267
1	237500000.5	0.806423568660496	0.77308996404023	0.803017906538711	0.800693544433927	0.810949625636157	0.798558773481958	0.775242135857292	0.796472408262151	0.791099597980882	0.798816281237837	0.814120033814268	0.754497443078107	0.785729571503036	0.778669141458362	0.802193674910025	0.775211840546827	0.79105283739169
1	238500000.5	0.803041403975964	0.809663319769087	0.810687706802248	0.801857242879453	0.800710949533472	0.802378969378808	0.80460137131227	0.814922425678799	0.821609443262984	0.794940375535019	0.837781438696676	0.796003507322579	0.821275375650779	0.793053001942964	0.806697031342483	0.806212137709773	0.786398741463406
1	239500000.5	0.813138003307959	0.806419977635735	0.82486802646404	0.819257972505411	0.815677639193223	0.814732209812775	0.826174093897211	0.818418462219517	0.82769998267364	0.810019694792564	0.852544289954045	0.751886382764677	0.816499942165073	0.797811955179852	0.800098467924763	0.790752900801634	0.813063014952285
1	240500000.5	0.766781426172572	0.763833344276974	0.771862285735882	0.775380540433775	0.787744169086835	0.772185730257912	0.792915212306348	0.766902356800461	0.810611174276514	0.780749373919763	0.806732920850617	0.76182417046458	0.778871344586909	0.768391035443753	0.738853642243177	0.744278585970531	0.75752363906973
1	241500000.5	0.808674159655508	0.796435834349489	0.828057017541496	0.809312677329694	0.819764984079577	0.801436280134255	0.805603975894171	0.778239543318197	0.836591385350714	0.804236844209692	0.83146843759978	0.781797095386108	0.824661593767794	0.788314864842934	0.809974853774071	0.800978926255682	0.797844882876201
1	242500000.5	0.8195203343942	0.804503270062233	0.819548113847069	0.811366804022352	0.835854456282263	0.819885230591003	0.813690055591791	0.807529658241893	0.829205391990449	0.821098191738491	0.830660183606154	0.774435785184999	0.827121714771725	0.788054113443963	0.80998817412985	0.81176197411918	0.817869017624586
1	243500000.5	0.844352013613941	0.80905869389026	0.843434212758052	0.843296140491724	0.847642599150065	0.833127526789348	0.845925035784125	0.819539472820194	0.848546285867858	0.837045188104956	0.857867170581526	0.785294029095735	0.840883597157541	0.811715042317306	0.790309367351761	0.839361537909132	0.815848322335784
1	244500000.5	0.79863486668952	0.777401275557061	0.833048046816048	0.812768994566678	0.812455669455464	0.793637067135673	0.825035225573534	0.783676599897058	0.803560932176487	0.790956825270125	0.814441463841023	0.79124444069339	0.802820626834234	0.798375467476685	0.813385767609822	0.808655775599577	0.80656311660858
1	245500000.5	0.858797958573856	0.849053485423428	0.855294783255455	0.874507834459178	0.859790074155947	0.846330132222309	0.853657661301919	0.868892787907215	0.871068808384696	0.863621223471946	0.869782237155375	0.846303769596125	0.83965013067113	0.832235364254777	0.857260524361145	0.864343477949074	0.867517648008867
1	246500000.5	0.818239304050418	0.805789792060143	0.818081904775156	0.829971531769305	0.831291189309611	0.818264491992766	0.825630817805515	0.815768885820242	0.838025502150509	0.834800802359325	0.840032846584406	0.814228770326082	0.824729639459581	0.795653728061038	0.815890223237608	0.82340108857622	0.825135241632971
1	247500000.5	0.814421607381846	0.833808685062781	0.851271282363526	0.845395499616877	0.854759646404969	0.809795207744806	0.836038346386034	0.835172008252449	0.828856601304469	0.815673003940804	0.866783446317634	0.814263199805768	0.823126513229467	0.816458610165434	0.836095293466397	0.839672067497492	0.84848102749136
1	248500000.5	0.81644790336469	0.805567079167004	0.826048750884386	0.824583663272853	0.834192472066575	0.798805229861865	0.812532866652496	0.813993207999247	0.829731864765821	0.805579707045187	0.855477237200984	0.800494194068631	0.818811092651638	0.802361049954107	0.820514487352135	0.832392614512638	0.817410071005924
1	249500000.5	0.796585371775558	0.755689284020795	0.781072564889133	0.794998139401807	0.803946466271463	0.75565796438094	0.774128067467656	0.794961002381552	0.795372193365182	0.790359217927587	0.825706126623992	0.754786928095266	0.792702764519345	0.774883893099162	0.780149768119199	0.809980484187661	0.779169627633825
1	250500000.5	0.752931648797658	0.751046138215952	0.804495349327413	0.766575993003347	0.763292549746579	0.742873515663158	0.784552620910561	0.787844326299927	0.768041417894802	0.770735850163285	0.810254695737732	0.727582320926723	0.788920958809129	0.768651721224487	0.764397238234861	0.72336138975559	0.763469600439266
1	251500000.5	0.875688680733223	0.835216983198373	0.858210448931692	0.855207130080832	0.859803548415275	0.844689056683908	0.847300224514847	0.838815888456357	0.866666554232349	0.854088760734843	0.876898626321696	0.847386772077456	0.861134668294106	0.825105557618253	0.84655461627558	0.84033952955076	0.847644650961497
1	252500000.5	0.823193170910368	0.794934006012657	0.817681071942881	0.800445163030929	0.812795762644777	0.779764970450686	0.811648271239681	0.799025913753853	0.828661923726309	0.805532741056749	0.818771112228697	0.793395972368651	0.794851910659597	0.788697489333182	0.79125563624245	0.806852335276938	0.782196340805701
1	253500000.5	0.821467983632629	0.79395830386035	0.817351237736377	0.809362377893608	0.814835485929091	0.806913389385433	0.831200627338137	0.802541611530187	0.811619775251054	0.812985927073326	0.836562962859482	0.804680357021912	0.813318062509445	0.800082357258999	0.818749970130971	0.810244874116876	0.795287132738952
1	254500000.5	0.783286308342306	0.793975839593117	0.818106496096229	0.796947204671415	0.776845438869278	0.792294983388618	0.825124802387914	0.816274759196693	0.78013210341891	0.80394727839307	0.834546863495397	0.810447781162872	0.788915813928295	0.806706239016405	0.801041018142008	0.77611790037209	0.818543007088731
1	255500000.5	0.757028363177126	0.762234841631304	0.760081116771607	0.740849726410164	0.770300931241637	0.743943398018629	0.770183493321758	0.761924234724628	0.748483022919971	0.765399787112602	0.789360921692417	0.748052806667742	0.770043033517455	0.678347992691523	0.757531272714041	0.729076527517678	0.779719970715424
1	256500000.5	0.778639914898566	0.796938118958763	0.830773176459427	0.794392998359933	0.807127230855071	0.809233012839907	0.81334966855169	0.807857703599865	0.827235673077258	0.813243381866331	0.844182970838532	0.808666234008752	0.809805658521437	0.798522309991037	0.805956092319276	0.820501599690098	0.810678172228687
1	257500000.5	0.76625481393071	0.7363751165687	0.784061693914072	0.760600888530307	0.792718793133888	0.769396927222531	0.79192818647076	0.789619840084235	0.752400953965893	0.76677537017077	0.799608115075849	0.773369220973345	0.765950496910479	0.741480106085119	0.76842887337532	0.779808032326495	0.770988996413366
1	258500000.5	0.775518011653171	0.757837164843285	0.77901404493975	0.752492252828358	0.769495229335581	0.773060118468918	0.769379785744506	0.766522894480298	0.783831375107708	0.766190121508517	0.805555924597898	0.75513150096489	0.757309236560395	0.753577562406796	0.780025301360293	0.743239407041952	0.779719934998745
1	259500000.5	0.829314133119958	0.805666843652708	0.828585150107802	0.821515011834948	0.817193312917072	0.804661464353091	0.819715755727648	0.803491759650193	0.828533627939255	0.822716561044907	0.832059047409854	0.809856703597174	0.823779590322666	0.795350387609708	0.808294668243305	0.797013542638674	0.805157625243932
1	260500000.5	0.833285293158923	0.820293352404931	0.855482369513967	0.811361629357709	0.824837878625513	0.832755305040539	0.831421950441304	0.813389766780904	0.849686499063009	0.831813806393436	0.842972748716286	0.830214653073033	0.829058209947798	0.828520053611645	0.806029659941497	0.816513547497598	0.821881776118762
1	261500000.5	0.804441176127077	0.777897573693931	0.803641258091809	0.79209120072035	0.775232389608271	0.779006147533807	0.785860571344022	0.789973346062336	0.782688934915381	0.798697719455143	0.797685927809271	0.807389328967398	0.816314130213573	0.763425458402171	0.783196589345763	0.779308603679688	0.796768640553411
1	262500000.5	0.802351258494798	0.783204382445107	0.799592485613047	0.806988408947034	0.797095488454342	0.787831374595513	0.80733749770378	0.770577490442147	0.797745262555157	0.788551643610247	0.821746228604127	0.778573040563186	0.786169262679655	0.773264921917299	0.788531126893332	0.786303970795528	0.790157622795263
1	263500000.5	0.726328651939703	0.741698777178219	0.74554692220091	0.739221744207649	0.720614835487858	0.724213008659016	0.747880705806175	0.757541327222431	0.737009913649641	0.74460344695611	0.755209727132153	0.752217736809527	0.70099903498918	0.710336074775972	0.712844270214789	0.705329669360411	0.712531026869995
1	264500000.5	0.818394039565888	0.811920108895987	0.819124945633229	0.813159242593067	0.817695664722171	0.810404299813724	0.814057581263448	0.821762370362738	0.804086202702976	0.822376023179248	0.801555434664022	0.81285702765749	0.824633316102099	0.793464841958532	0.804819220385284	0.818990880433074	0.811518985759897
1	265500000.5	0.801643155739408	0.785932719016955	0.833665970788087	0.809203780636527	0.796737385614857	0.790743381640296	0.800342658746355	0.803189292931677	0.794349590610429	0.788247042270106	0.840762543194077	0.792388291155341	0.814857508189778	0.777856362589578	0.787601379999702	0.819976229206555	0.812974571375836
1	266500000.5	0.862722674787276	0.845023777117976	0.869857706161152	0.853632870536449	0.855946372029451	0.83739841405704	0.86234499336934	0.846412831750568	0.849208841908304	0.85037965264589	0.878742301004749	0.840163795770647	0.864084483062359	0.833150119012727	0.843133626083236	0.85318031359658	0.855624133345201
1	267500000.5	0.778831114786447	0.734583908386426	0.780690117223642	0.753600082371825	0.765295749136118	0.761481454296756	0.766279004301723	0.765554886570919	0.772913797620555	0.777913384431279	0.783763551973906	0.765613405423252	0.778842416335862	0.757756786324445	0.79634168445077	0.763552631925539	0.754464399538612
1	268500000.5	0.827522201584771	0.803287906110816	0.827791094070759	0.836386647771924	0.826023773268699	0.816850199539107	0.823165892468294	0.82258868504637	0.837038230234464	0.820423018014574	0.856252421222069	0.837081061050765	0.812085554974825	0.809025546209842	0.826355806129983	0.823431234754945	0.827777383292802
1	269500000.5	0.805901354516101	0.793408065530064	0.792250983600069	0.78417442055334	0.794378352005762	0.801331455935823	0.800356670147907	0.811158081935966	0.798962270133253	0.806772507176537	0.826996987429638	0.768979485991371	0.818797794273516	0.774479597179996	0.773035521837627	0.804521640611717	0.815225299922264
1	270500000.5	0.80630289432409	0.791514737469181	0.817854160541611	0.796705075525706	0.808160384800815	0.807777867820809	0.817210356907991	0.806128619211909	0.811977925897227	0.809562552631395	0.830341958699077	0.791841917889592	0.798231565421719	0.778447301637441	0.791976233971338	0.814114852326895	0.80357192922174
1	271500000.5	0.772703200027616	0.810296338476964	0.798683946662479	0.794295036008427	0.834981696498264	0.817970692196041	0.779435596730429	0.802442435985714	0.813543269859269	0.842889132742192	0.844306911271246	0.793771678138052	0.777628437725652	0.788841721247745	0.791743973401138	0.767369028494842	0.793956746512386
1	272500000.5	0.808594338759506	0.79097316491596	0.82289050781782	0.808106581753918	0.820984134350778	0.813909893960065	0.811421455770068	0.814404255277048	0.820730265307796	0.816102272614196	0.844601579830342	0.806488329741975	0.805781192798918	0.791642524607709	0.800673603330645	0.812701464845456	0.793733616326688
1	273500000.5	0.800423519985192	0.785136558176851	0.798126386098713	0.776501013925696	0.796418517674158	0.78901940115213	0.794198072075168	0.806047610084825	0.806415285213473	0.798418644018742	0.822235740088843	0.795722486460376	0.796094111814352	0.772063858989199	0.750683704979889	0.767285459287021	0.762080685935701
1	274500000.5	0.829142052046976	0.791221849020884	0.808324021043453	0.806400604428196	0.798740270633822	0.781237569772402	0.825640216216502	0.776526346549236	0.819643053176658	0.815395369652826	0.838837082791827	0.828026312801517	0.824764584601105	0.791085702459722	0.756978154761655	0.796472882518603	0.80553502340229
