Gen	Landrace	Maize	Teosinte	mea
Zm00001d009021	0.103518433105976	0.137601797030669	0.106828019353648	0.115982749830098
Zm00001d009022	0.0278596060084656	0.0333024426035137	0.0312537837167395	0.0308052774429063
Zm00001d009023	0.0866586550459856	0.0584926554045236	0.0644572500296898	0.0698695201600663
Zm00001d009024	0.00552491915100334	0.0014887384889723	0.00204696798407851	0.00302020854135138
Zm00001d009025	0.0093267706280179	0.0189113293386256	0.00615847502047119	0.0114655249957049
Zm00001d009027	0.154086430462079	0.0659660871698697	0.121348034722288	0.113800184118079
Zm00001d009028	0.0249522024120653	0.00878102254529776	0.00474961761468985	0.0128276141906843
Zm00001d009029	0.00709933799842584	0.00656271951675126	0.0424366055851252	0.0186995543667674
Zm00001d009030	0.00336529549052252	0.00256553033901822	0.00345967109019161	0.00313016563991078
Zm00001d009031	0.00826127426254179	0.00273980113644297	0.00262178898535695	0.00454095479478057
Zm00001d009032	0.00630123980947525	0.00364067271768057	0.00241476126274855	0.00411889126330146
Zm00001d009037	0.0102239216903173	0.00735942425267085	0.00770006059201708	0.00842780217833508
Zm00001d009051	0.0227482511514573	0.0102598005765772	0.0955287900852643	0.0428456139377663
Zm00001d009057	0.00636722471543466	0.00760213415622314	0.00437806748205439	0.00611580878457073
Zm00001d009060	0.00735854188846527	0.00259178172272226	0.00277911314227618	0.0042431455844879
Zm00001d009063	0.0109866046637312	0.0128116398771215	0.00305623390695134	0.00895149281593468
Zm00001d009066	0.010666947334763	0.00376449955443668	0.00270986508907047	0.00571377065942338
Zm00001d009071	0.00217986082198299	0.00441300254124682	0.00195288322672344	0.00284858219665108
Zm00001d009081	0.00359472077867594	0.00282764843487	0.00242270261454777	0.00294835727603124
Zm00001d009082	0.0014212169246855	0.00371047081573397	0.0172095635430039	0.00744708376114112
Zm00001d009083	0.00394825268817205	0.00489634447950217	0.0026084642001597	0.00381768712261131
Zm00001d009084	0.00241390553913348	0.00332843651212698	0.00215239674471036	0.00263157959865694
Zm00001d009087	0.00328235069572199	0.00274821703091605	0.00265569253175608	0.00289542008613137
Zm00001d009088	0.064550442356481	0.012660970751258	0.00245322420633471	0.0265548791046912
Zm00001d009090	0.645219580808153	0.331082132579889	0.413875946767293	0.463392553385112
Zm00001d009097	0.0030498816167125	0.00299705445565427	0.00152355635437728	0.00252349747558135
Zm00001d009103	0.003934150812299	0.0660101409845308	0.0395612289286056	0.0365018402418118
Zm00001d009106	0.0071862263597795	0.0028162881267699	0.00180519694635777	0.00393590381096906
Zm00001d009108	0.30842442338018	0.413723340136717	0.327265014332305	0.349804259283067
Zm00001d009110	0.139185323981862	0.163723532382876	0.163361856561252	0.15542357097533
Zm00001d009112	0.0205350149506496	0.0319334501339018	0.0231730092777286	0.0252138247874267
Zm00001d009116	0.00417097021148599	0.00274095665689294	0.002911401804963	0.00327444289111398
Zm00001d009117	0.00485376711587784	0.00588067915262608	0.0105652046712884	0.00709988364659744
Zm00001d009118	0.00466873022489061	0.00351831854977127	0.00309208529872533	0.00375971135779574
Zm00001d009119	0.00732678079206165	0.00371309481743129	0.0046780303030303	0.00523930197084108
Zm00001d009121	0.00387566137566137	0.00428142217320173	0.00374489175515167	0.00396732510133826
Zm00001d009122	0.085367854670851	0.075548376121036	0.0792162435048268	0.0800441580989046
Zm00001d009123	0.00338142596033414	0.00268979939083784	0.00395092590475738	0.00334071708530979
Zm00001d009128	0.00437601821702174	0.00304010661534061	0.00233404022501117	0.00325005501912451
Zm00001d009130	0.00388329046091821	0.00930483908599411	0.00226563428730651	0.00515125461140628
Zm00001d009131	0.347748214834128	0.345657079444496	0.393773034406135	0.362392776228253
Zm00001d009132	0.0637251457456061	0.102267196727731	0.0840527964837056	0.0833483796523476
Zm00001d009134	0.00393137032283966	0.00288150172923785	0.00272890001964872	0.00318059069057541
Zm00001d009138	0.0166008933875033	0.00749642670908065	0.0129140453738448	0.0123371218234762
Zm00001d009139	0.168190758720359	0.105562321902977	0.179873894070313	0.15120899156455
Zm00001d009140	0.00709955707509232	0.00592646867556475	0.0033292802597685	0.00545176867014186
Zm00001d009146	0.00443959620168547	0.00280653403333703	0.00233827450076888	0.00319480157859713
Zm00001d009147	0.329344260340072	0.254584365553896	0.249348074717967	0.277758900203978
Zm00001d009150	0.312329117697574	0.282072507724137	0.377855341570706	0.324085655664139
Zm00001d009152	0.01544105965078	0.0143939129558697	0.0148183887846138	0.0148844537970878
Zm00001d009155	0.0034013605442177	0.00480769230769232	0.0291005291005291	0.0124365273174797
Zm00001d009156	0.163775843326628	0.307879375675915	0.339603582848972	0.270419600617172
Zm00001d009160	0.00533303997579499	0.00415443934513514	0.002667939640238	0.00405180632038938
Zm00001d009161	0.228521661620077	0.22564889381208	0.108869050985106	0.187679868805754
Zm00001d009163	0.0710337162808396	0.0885546166624698	0.0617710427465758	0.0737864585632951
Zm00001d009167	0.00738815720974701	0.0139172677525914	0.00488167087682972	0.00872903194638938
Zm00001d009171	0.526336686189627	0.420519288686964	0.392628274611082	0.446494749829224
Zm00001d009177	0.136697736237497	0.325818725386904	0.285520941883748	0.249345801169383
Zm00001d009178	0.00372668381172591	0.00901802342985086	0.00364661919786212	0.00546377547981296
Zm00001d009181	0.258459293767126	0.356549505040304	0.265556030916591	0.293521609908007
Zm00001d009182	0.303551808138522	0.510771279476278	0.563408094957948	0.459243727524249
Zm00001d009183	0.377367488269345	0.473385480134513	0.443115520924792	0.431289496442883
Zm00001d009184	0.00425356200878768	0.00551014937220398	0.00136354741734554	0.0037090862661124
Zm00001d009186	0.00283478836467036	0.0138521267058513	0.00339538176768319	0.00669409894606828
Zm00001d009187	0.00655390638411691	0.0052468437460094	0.00330488872331746	0.00503521295114792
Zm00001d009189	0.00164293651298046	0.00552676733291673	0.00967409477584264	0.00561459954057994
Zm00001d009193	0.00727070519415058	0.00838117571300416	0.00574504029218971	0.00713230706644815
Zm00001d009196	0.0641667422373675	0.234455517264694	0.26687811579922	0.188500125100427
Zm00001d009198	0.00756414986260305	0.00595128502384281	0.00393071081705752	0.00581538190116779
Zm00001d009202	0.00384119317177324	0.00654844466874021	0.00337519633484913	0.00458827805845419
Zm00001d009205	0.282312357231034	0.52307693837083	0.402052670904353	0.402480655502072
Zm00001d009210	0.00388449606495882	0.00736698374729918	0.00389438304025641	0.00504862095083814
Zm00001d009211	0.0626871265777067	0.0506379251197115	0.0550694761907492	0.0561315092960558
Zm00001d009212	0.316163624615928	0.482542218116013	0.53451518004768	0.444407007593207
Zm00001d009222	0.00642375546211328	0.011059897249435	0.00514679598992471	0.007543482900491
Zm00001d009224	0.003601443712682	0.00309448799222415	0.00254196341287306	0.00307929837259307
Zm00001d009226	0.191372072952991	0.220419292029511	0.18384106105292	0.198544142011807
Zm00001d009230	0.345481578860332	0.535124562038525	0.555385506592633	0.478663882497163
Zm00001d009231	0.485573062558357	0.436214194094221	0.404791103716885	0.442192786789821
Zm00001d009236	0.157291866242829	0.450172998941945	0.594716529978224	0.400727131720999
Zm00001d009243	0.0451134670996754	0.059174506794946	0.0374751444155691	0.0472543727700635
Zm00001d009247	0.0504272228518808	0.00215291128528706	0.00171833835115084	0.0180994908294396
Zm00001d009249	0.543359066935898	0.478731157529799	0.471421540876302	0.497837255114
Zm00001d009260	0.438397657888655	0.381241960958561	0.535694496497074	0.451778038448097
Zm00001d009264	0.408739530007689	0.348007857646284	0.171562125508883	0.309436504387619
Zm00001d009265	0.00418891147902551	0.0029398026239876	0.00211696431421747	0.00308189280574353
Zm00001d009281	0.571738167259558	0.590797121052891	0.122183260711377	0.428239516341275
Zm00001d009286	0.254657212534835	0.765909954488695	0.323049083603329	0.447872083542286
Zm00001d009292	0.000868055555555556	0.00559703468929661	0.00319983007300259	0.00322164010595159
Zm00001d009295	0.00456334387066153	0.00306507186938764	0.00271448294032657	0.00344763289345858
Zm00001d009296	0.00642781261839551	0.00501604750284992	0.00612724404354482	0.00585703472159675
Zm00001d009309	0.00548862358129392	0.00255469121361791	0.00398824500155966	0.00401051993215716
Zm00001d009314	0.0838862274707863	0.255383777563257	0.270927789027994	0.203399264687346
Zm00001d009315	0.408292483660131	0.276124305431278	0.219971465659751	0.30146275158372
Zm00001d009328	0.00417626153829624	0.00317945861748757	0.00206401026772477	0.00313991014116953
Zm00001d009330	0.482075046186566	0.456601156254788	0.512040568396735	0.48357225694603
Zm00001d009331	0.144570824962982	0.519630088918283	0.634338551373886	0.432846488418384
Zm00001d009339	0.211415384090366	0.247282198122909	0.225308461860569	0.228002014691281
Zm00001d009341	0.016937227957177	0.014274614524353	0.0233465077163415	0.0181861167326238
Zm00001d009346	0.0311072994159923	0.0389556799609624	0.0109940950166514	0.0270190247978687
Zm00001d009352	0.312975755686416	0.474569957357213	0.491630637569513	0.426392116871047
Zm00001d009354	0.00322962727548467	0.00254762749688301	0.00221138611997837	0.00266288029744868
Zm00001d009359	0.338226289013166	0.379731521182466	0.396264055934704	0.371407288710112
Zm00001d009361	0.0590626945642915	0.120247018846397	0.181069602279885	0.120126438563525
Zm00001d009365	0.0030382681969566	0.0034794273116461	0.00442986429197645	0.00364918660019305
Zm00001d009372	0.00790123456790124	0.00679518462903557	0.00215116067794639	0.0056158599582944
Zm00001d009373	0.015173010809105	0.00756978546498196	0.00558000609505106	0.00944093412304601
Zm00001d009374	0.0789867324180109	0.0992173628388147	0.177911650174564	0.11870524847713
Zm00001d009376	0.00478846127823109	0.0089008656372602	0.00601494974391538	0.00656809221980222
Zm00001d009377	0.438509720658502	0.269283589494853	0.689471202448269	0.465754837533875
Zm00001d009382	0.00311870142829822	0.00317972810729839	0.00146914358478629	0.00258919104012763
Zm00001d009385	0.143523164253677	0.123304355789022	0.605523644236994	0.290783721426564
Zm00001d009387	0.031397834870642	0.0435108703009393	0.0575494356882116	0.044152713619931
Zm00001d009391	0.0609781642821613	0.0782256635323608	0.063910068465568	0.0677046320933634
Zm00001d009394	0.30210994040017	0.435449410280337	0.729927387461073	0.489162246047193
Zm00001d009395	0.000529411764705882	0.0065792851174911	0.00447366640268385	0.00386078776162694
Zm00001d009396	0.598511597061613	0.453001338707037	0.440153454406044	0.497222130058231
Zm00001d009397	0.01033471672414	0.00260006654661555	0.0441536446118123	0.019029475960856
Zm00001d009398	0.00703957963040271	0.00445868316554764	0.00250910307904182	0.00466912195833072
Zm00001d009399	0.0102954138437982	0.00459084696792349	0.00339539640458228	0.00609388573876799
Zm00001d009401	0.0376462700536736	0.071189823109344	0.0643933802520119	0.0577431578050098
Zm00001d009402	0.00551800624556042	0.00596345399399227	0.00239806543509181	0.00462650855821483
Zm00001d009403	0.139717611670737	0.252919264420729	0.124760942483533	0.172465939525
Zm00001d009404	0.00378430899797055	0.00956852248417221	0.00706244910579097	0.00680509352931124
Zm00001d009407	0.183353670627594	0.265150246634105	0.229175635331506	0.225893184197735
Zm00001d009409	0.335508930633891	0.380508890410068	0.316056122229731	0.344024647757897
Zm00001d009410	0.0267361161366343	0.0313242890518998	0.026136124963074	0.028065510050536
Zm00001d009413	0.20754493979393	0.20657052106712	0.129923824571746	0.181346428477599
Zm00001d009415	0.00109869835897233	0.00242288793695881	0.000930669163751871	0.00148408515322767
Zm00001d009416	0.00377274093144416	0.00336903216715347	0.00278101863766937	0.00330759724542233
Zm00001d009417	0.132130187416877	0.160990520695761	0.124822553053574	0.139314420388737
Zm00001d009418	0.501606748921798	0.423109975567306	0.413440209723451	0.446052311404185
Zm00001d009425	0.00359788359788359	0.00548433048433048	0.000629629629629628	0.00323728123728123
Zm00001d009426	0.438879030201019	0.425973111848849	0.418553733418418	0.427801958489429
Zm00001d009429	0.00594871708152957	0.00894019503894268	0.00329595100644299	0.00606162104230508
Zm00001d009430	0.166234404892493	0.197006537933424	0.210612444728207	0.191284462518041
Zm00001d009431	0.303912461584507	0.368743576043309	0.371911402031248	0.348189146553021
Zm00001d009435	0.00467521324272778	0.00492964843199306	0.00329677944606922	0.00430054704026335
Zm00001d009440	0.166782438369824	0.32072500621994	0.285197645268591	0.257568363286118
Zm00001d009445	0.235461001839044	0.468058784053777	0.431779391043299	0.378433058978707
Zm00001d009446	0.00607629348304307	0.0101489808575626	0.0153503204147481	0.0105251982517846
Zm00001d009447	0.142361268412853	0.174029930133892	0.111925942817326	0.14277238045469
Zm00001d009449	0.00526341688425147	0.0275252638774316	0.0335950518320211	0.0221279108645681
Zm00001d009450	0.393771463146147	0.358996460179269	0.305740261985959	0.352836061770458
Zm00001d009452	0.408909898935701	0.522347305578403	0.486970723260756	0.47274264259162
Zm00001d009458	0.00516524231572323	0.00250385786821001	0.00271320828648532	0.00346076949013952
Zm00001d009459	0.408231591711814	0.415501348916978	0.380458702798205	0.401397214475666
Zm00001d009467	0	0.00814200680272109	0.00237493987493987	0.00350564889255365
Zm00001d009468	0.00361266573771073	0.0100243593071007	0.00273539124005414	0.00545747209495519
Zm00001d009469	0.00570077461981184	0.0040409148730951	0.00393532587758681	0.00455900512349792
Zm00001d009472	0.314361314802083	0.391486671001283	0.328146707008841	0.344664897604069
Zm00001d009473	0.014707604519891	0.0119762654885994	0.00941863710185491	0.0120341690367818
Zm00001d009474	0.0357845297223937	0.100751574175498	0.135771837129999	0.0907693136759636
Zm00001d009475	0.00300006969665481	0.00230301106423131	0.00256756273365553	0.00262354783151388
Zm00001d009480	0.00570019510316236	0.00700356173693423	0.00458572507728656	0.00576316063912772
Zm00001d009481	0.0410351054519716	0.0291281180188563	0.0323083433978666	0.0341571889562315
Zm00001d009482	0.165709662857496	0.234560465700586	0.238665080605193	0.212978403054425
Zm00001d009484	0.00401912147949877	0.00247966078754955	0.0337671665298834	0.0134219829323106
Zm00001d009487	0.0030778991952353	0.00308044207072969	0.00243747048529826	0.00286527058375442
Zm00001d009490	0.0239503790274153	0.198859329484489	0.0134813353470496	0.078763681286318
Zm00001d009493	0.202784429190408	0.257131103889814	0.248241732319487	0.236052421799903
Zm00001d009494	0.374456888093344	0.357958602241447	0.257766725182061	0.330060738505617
Zm00001d009495	0.00659634123142191	0.00192035038725371	0.00320859017200978	0.0039084272635618
Zm00001d009496	0.0492397363492813	0.00398347763957044	0.0875190919226993	0.046914101970517
Zm00001d009497	0.222284347093232	0.219228642998301	0.209198341023533	0.216903777038355
Zm00001d009499	0.00555555555555556	0.00156985871271586	0.00647212009803922	0.00453251145543688
Zm00001d009500	0.32066319673339	0.217830863630539	0.209149330764109	0.249214463709346
Zm00001d009501	0.00424927404896692	0.00329452234134384	0.000920216256945176	0.00282133754908531
Zm00001d009502	0.0850771014225261	0.0484276700230266	0.189823535261035	0.107776102235529
Zm00001d009503	0.0491206910571715	0.137584987315749	0.184888587825545	0.123864755399488
Zm00001d009506	0.00610967073013495	0.00239054659284818	0.00319527362405897	0.00389849698234737
Zm00001d009508	0.00449295261920595	0.00210504055475834	0.00198118254633972	0.00285972524010134
Zm00001d009509	0.257109545206972	0.328459023535307	0.286999910819028	0.290856159853769
Zm00001d009510	0.00400196433973669	0.00570348218465383	0.00244528886680678	0.0040502451303991
Zm00001d009511	0.133249213516073	0.151808919334583	0.144124247892862	0.143060793581173
Zm00001d009513	0.17762244580203	0.307044183279264	0.381720269115641	0.288795632732312
Zm00001d009517	0.0533482996973388	0.169880494927933	0.217486986314432	0.146905260313235
Zm00001d009520	0.224331243915317	0.205005168106369	0.24591124878783	0.225082553603172
Zm00001d009525	0.00843042752934893	0.00348259354519835	0.00232167910542834	0.00474490005999187
Zm00001d009530	0.00402434288531925	0.00386110672316326	0.00213494333786814	0.00334013098211688
Zm00001d009532	0.11375203041819	0.26043721260934	0.322275330276786	0.232154857768105
Zm00001d009540	0.00559315763611812	0.00435391780804939	0.00312496141171343	0.00435734561862698
Zm00001d009548	0.411395171991859	0.370382145069608	0.317636307169949	0.366471208077139
Zm00001d009549	0.148783075263114	0.129712685669959	0.119256450718079	0.132584070550384
Zm00001d009552	0.00994189575501254	0.0225254518064093	0.0052762547070218	0.0125812007561479
Zm00001d009553	0.00646691437838799	0.00328538635189517	0.00192993824910425	0.0038940796597958
Zm00001d009554	0.469962020468149	0.504360015062359	0.49247029530194	0.488930776944149
Zm00001d009555	0.336828890084953	0.342550393342226	0.259431671035375	0.312936984820851
Zm00001d009556	0.00485222459393562	0.0026817768952658	0.00226771320323619	0.00326723823081254
Zm00001d009557	0.00415479024922117	0.00487875367852446	0.00216476779399651	0.00373277057391405
Zm00001d009560	0.0913216429518357	0.00400311240400815	0.930830078523186	0.34205161129301
Zm00001d009566	0.00318444631590839	0.0024596103896467	0.00346960764840185	0.00303788811798565
Zm00001d009567	0.00493266637160333	0.00259784471334008	0.00250170648979118	0.00334407252491153
Zm00001d009568	0.00253813379282135	0.00335802953998987	0.00297865979485879	0.00295827437589
Zm00001d009571	0.311153781998357	0.383903996954966	0.336370243881969	0.343809340945097
Zm00001d009572	0.439498326437359	0.382307916098841	0.353708062260369	0.391838101598856
Zm00001d009573	0.130074011883919	0.382086454947722	0.362299307727989	0.291486591519877
Zm00001d009578	0.149985235510294	0.16433941700248	0.132584997878804	0.148969883463859
Zm00001d009579	0.303458134594111	0.248237094219943	0.229571958113842	0.260422395642632
Zm00001d009580	0.344959275347442	0.412746563409563	0.363405902074004	0.373703913610336
Zm00001d009581	0	0.00854152969537585	0.000771604938271606	0.00310437821121582
Zm00001d009582	0.0215884962340095	0.00386843823796893	0.00538101654940639	0.0102793170071283
Zm00001d009583	0.0670540818575267	0.0217595245621194	0.043516870689401	0.044110159036349
Zm00001d009587	0.178405715447452	0.313032761470165	0.271713102627152	0.254383859848256
Zm00001d009588	0	0.0694444444444445	0.241451719576719	0.103632054673721
Zm00001d009589	0.00471347648108673	0.00578618369264128	0.00243505714319784	0.00431157243897528
Zm00001d009591	0.00883248460333933	0.00254016136369077	0.0174103734386097	0.00959433980187993
Zm00001d009594	0.201933795301072	0.247139878237053	0.286930319617778	0.245334664385301
Zm00001d009595	0.00754080275773928	0.00827469831621334	0.00370064855584055	0.00650538320993106
Zm00001d009596	0.319414028453563	0.391046620762551	0.354158010168581	0.354872886461565
Zm00001d009598	0.0197532260767555	0.00550983013187632	0.00282270064878761	0.00936191895247314
Zm00001d009599	0.0283842383107089	0.016233575098371	0.0322219363969364	0.0256132499353388
Zm00001d009600	0.406092544560465	0.494052902896963	0.407108432982798	0.435751293480075
Zm00001d009603	0.00833048827063104	0.0235891602526142	0.0326510306568678	0.0215235597267043
Zm00001d009604	0.00423328896955762	0.00393212450412303	0.00332038158282141	0.00382859835216735
Zm00001d009605	0.335263328613086	0.531880634297612	0.569263059721594	0.478802340877431
Zm00001d009608	0.00482960632836967	0.00246233103086337	0.00301897635108417	0.0034369712367724
Zm00001d009611	0.0357170649198513	0.004971092837593	0.420222708305558	0.153636955354334
Zm00001d009612	0.0254191810416241	0.0178758984529428	0.00227688891284644	0.0151906561358044
Zm00001d009613	0.274236645955193	0.287449940983105	0.307920141776053	0.28986890957145
Zm00001d009617	0.400215523391848	0.470962487653708	0.448451755688408	0.439876588911321
Zm00001d009618	0.0369879091311065	0.166224938939595	0.00884767540632692	0.0706868411590095
Zm00001d009619	0.00469678260376668	0.00236857155452335	0.0032283148298092	0.00343122299603308
Zm00001d009622	0.00581815625625475	0.00260414223695449	0.00358849276064754	0.00400359708461893
Zm00001d009626	0.0153039272716447	0.0143177658547157	0.021662132563932	0.0170946085634308
Zm00001d009627	0.0848496183740367	0.165941521960291	0.205918547997671	0.152236562777333
Zm00001d009628	0.00550020766226974	0.00338589203452297	0.00341454589975934	0.00410021519885068
Zm00001d009631	0.285958045234858	0.3957473803453	0.227857585975927	0.303187670518695
Zm00001d009637	0	0.00614315916641498	0.00482280982280983	0.00365532299640827
Zm00001d009639	0.260371902023813	0.0737070556284725	0.105149848180535	0.146409601944273
Zm00001d009645	0.158538045015986	0.152818032640386	0.120493882035937	0.143949986564103
Zm00001d009646	0.00847080760085697	0.00572672832541647	0.311759549911984	0.108652361946086
Zm00001d009647	0.00282096739290412	0.00312020672971928	0.00292467713109779	0.0029552837512404
Zm00001d009648	0.00287303241625468	0.00276870504914735	0.00258063786211811	0.00274079177584005
Zm00001d009649	0.538829571472583	0.335838236733008	0.486949776043645	0.453872528083079
Zm00001d009650	0.450397085541762	0.532214800513945	0.33978347162163	0.440798452559112
Zm00001d009652	0.284048591658886	0.23515057100929	0.257182668742193	0.258793943803456
Zm00001d009653	0.258140075474634	0.209183543367329	0.181677713584463	0.216333777475475
Zm00001d009657	0.455620117320782	0.463067575377195	0.281043092167227	0.399910261621735
Zm00001d009659	0.0031447375569356	0.00467192190912461	0.00359708653852062	0.00380458200152694
Zm00001d009660	0.235703433629225	0.325986326244729	0.273335020483586	0.278341593452513
Zm00001d009661	0.232863668647982	0.411737809451136	0.419725536724886	0.354775671608001
Zm00001d009666	0.00496353347455945	0.00261741016473574	0.0023638969425295	0.00331494686060823
Zm00001d009667	0.00405373276244663	0.00415258042114671	0.00224563230911418	0.00348398183090251
Zm00001d009668	0.0818686229604617	0.105119707977029	0.0232805525655176	0.0700896278343361
Zm00001d009673	0.00594579654903484	0.00343030530411206	0.00267843708472743	0.00401817964595811
Zm00001d009674	0.00455676356674906	0.00354559073877733	0.00383690651560511	0.00397975360704383
Zm00001d009677	0.155072840916921	0.210185609528588	0.148107745577344	0.171122065340951
Zm00001d009678	0	0.0166270711500975	0.00391564454064454	0.00684757189691401
Zm00001d009684	0.42239803539827	0.471436953438515	0.453962773206224	0.449265920681003
Zm00001d009686	0.00333824325430542	0.00209903018012745	0.00239544092007702	0.00261090478483663
Zm00001d009687	0.055775582389069	0.003678459202933	0.0031227295592141	0.020858923717072
Zm00001d009694	0.00416061304160303	0.003809109449996	0.00213820778216175	0.00336931009125359
Zm00001d009695	0.498755449643289	0.480142280157048	0.291104708484945	0.423334146095094
Zm00001d009698	0.00466646385920744	0.0046225424766827	0.00327184795035419	0.00418695142874811
Zm00001d009700	0.00289664606928407	0.00350870072518748	0.00333420400641879	0.00324651693363011
Zm00001d009701	0.00473207024319841	0.0031791321133442	0.0022190091155993	0.00337673715738064
Zm00001d009702	0.00805771252101005	0.00877720396264624	0.0162175077192216	0.0110174747342926
Zm00001d009705	0.00622819477771439	0.00288670762117274	0.00373759439508953	0.00428416559799222
Zm00001d009706	0.00473070477078	0.00341450740033442	0.00236850021788263	0.00350457079633235
Zm00001d009707	0.373039250659375	0.295187685676095	0.258033685790323	0.308753540708598
Zm00001d009708	0.175974426477595	0.311149209673151	0.302911959602621	0.263345198584456
Zm00001d009709	0.00475909140376729	0.00283465026664878	0.00356762385998657	0.00372045517680088
Zm00001d009710	0.00476191078369607	0.00286484122330534	0.00221868326761028	0.0032818117582039
Zm00001d009714	0.212758686577509	0.229354418998817	0.197193138500887	0.213102081359071
Zm00001d009715	0.00718182272153547	0.00834513603073452	0.00581643477613998	0.00711446450946999
Zm00001d009716	0.103735998109182	0.152169886081002	0.0625863301977662	0.10616407146265
Zm00001d009717	0.00441206740556936	0.0143890818219163	0.00223736153898048	0.00701283692215538
Zm00001d009718	0.00306036359703422	0.0025968889002563	0.00275181439188325	0.00280302229639126
Zm00001d009725	0	0.000925925925925925	0.00245098039215686	0.00112563543936093
Zm00001d009727	0.0142133617335823	0.241844554882628	0.31627281526344	0.19077691062655
Zm00001d009728	0.00756144667317758	0.00351220286131251	0.011528826468396	0.0075341586676287
Zm00001d009729	0.136458333333333	0.212645502645503	0.493598750570871	0.280900862183236
Zm00001d009731	0.437109320255433	0.453789238364903	0.371789101043299	0.420895886554545
Zm00001d009733	0.123514432392196	0.142901492399093	0.186552632562013	0.150989519117767
Zm00001d009735	0.112038204022211	0.117215508620839	0.138043269932463	0.122432327525171
Zm00001d009736	0.00592867821220223	0.00334483248179005	0.0023975870924754	0.00389036592882256
Zm00001d009740	0.444242044681585	0.453661439377943	0.35734039773677	0.418414627265433
Zm00001d009741	0.0251912193980739	0.0191352537173422	0.0319624756208243	0.0254296495787468
Zm00001d009743	0.0275580682498518	0.0537407341708448	0.0240616124349143	0.0351201382852036
Zm00001d009746	0.0389678476096792	0.0238733251565703	0.0579224035939682	0.0402545254534059
Zm00001d009747	0.0409946040665782	0.00969008560648136	0.0111835336378635	0.020622741103641
Zm00001d009749	0.436605036732335	0.478976502635495	0.512345962831375	0.475975834066402
Zm00001d009755	0.00550932278687412	0.00319969722536344	0.002031693567545	0.00358023785992752
Zm00001d009756	0.39207404544436	0.483728280549393	0.522109115043395	0.465970480345716
Zm00001d009759	0.0104421275777007	0.0213084583054984	0.00609988383982021	0.0126168232410064
Zm00001d009760	0.559022089373219	0.42137852810355	0.401915579810673	0.460772065762481
Zm00001d009761	0.279379406068648	0.289225950358168	0.330561853101853	0.299722403176223
Zm00001d009762	0.0253623010389888	0.0607191878019172	0.039668083372561	0.0419165240711557
Zm00001d009765	0.00391409840358456	0.00323270546460706	0.00199230879206404	0.00304637088675189
Zm00001d009772	0.00408040651624107	0.0041400460774798	0.0028651876918522	0.00369521342852436
Zm00001d009773	0.320047113691011	0.206376995435697	0.314130467355377	0.280184858827362
Zm00001d009774	0.16372850976848	0.267499230666583	0.294372489444593	0.241866743293219
Zm00001d009775	0.00409996059702838	0.00309338439569939	0.00238909970005135	0.00319414823092637
Zm00001d009776	0.0148443763027096	0.040366423699757	0.036161918786003	0.0304575729294899
Zm00001d009777	0.00504387973245357	0.00285724199543866	0.00293513231781807	0.00361208468190343
Zm00001d009778	0.00485896540407832	0.0040681055951903	0.00252516030036581	0.00381741043321148
Zm00001d009779	0.375779943964513	0.502837034349162	0.585202890891026	0.487939956401567
Zm00001d009783	0.248807833385451	0.269160454119668	0.158411100778476	0.225459796094532
Zm00001d009787	0.314578199531905	0.19434204596107	0.112107226615741	0.207009157369572
Zm00001d009792	0.334006704163871	0.270239119010847	0.337029641045772	0.313758488073497
Zm00001d009797	0.0102797613053577	0.00301989820857761	0.00171696950418633	0.00500554300604055
Zm00001d009798	0.00307221596303406	0.00177458454244168	0.00538446935684497	0.00341042328744024
Zm00001d009799	0.163640213157592	0.169428038460825	0.103758325037621	0.145608858885346
Zm00001d009800	0.327579246442167	0.409546057439592	0.558289883117319	0.431805062333026
Zm00001d009801	0.0134830213282519	0.0104000601828577	0.00513487529428016	0.00967265226846325
Zm00001d009803	0.0706128664878852	0.107088606407679	0.0446360707315681	0.0741125145423774
Zm00001d009810	0.314397453941923	0.26019280991807	0.452631665999992	0.342407309953328
Zm00001d009811	0.423128190262359	0.436937128629082	0.535743926747392	0.465269748546278
Zm00001d009813	0.190683138293432	0.417776966341994	0.431143180639318	0.346534428424915
Zm00001d009814	0.00815565610282899	0.010051901148055	0.00456750794496672	0.0075916883986169
Zm00001d009820	0.00287498312701673	0.00430060969538563	0.00244949282033307	0.00320836188091181
Zm00001d009823	0.00620329548883949	0.00372022353207059	0.00408471558314664	0.00466941153468557
Zm00001d009824	0.36635678416721	0.408208344759443	0.432193121781509	0.402252750236054
Zm00001d009826	0.00500162020777822	0.00441288656207158	0.00194334925764309	0.0037859520091643
Zm00001d009837	0.237202258520986	0.380403866012512	0.484466619889396	0.367357581474298
Zm00001d009847	0.26678144373018	0.246975402502154	0.119628537905079	0.211128461379138
Zm00001d009848	0.205283206036883	0.190976235060331	0.188038798931393	0.194766080009536
Zm00001d009856	0.101553896141633	0.339350405934362	0.388937208916016	0.276613836997337
Zm00001d009858	0.00183434762328839	0.0344038772664358	0.059326472605745	0.0318548991651564
Zm00001d009866	0.309911267138434	0.326737566657636	0.304255813598887	0.313634882464986
Zm00001d009868	0.320783754585982	0.326103602587472	0.190023700716715	0.278970352630056
Zm00001d009870	0.485755176393301	0.427824390755255	0.402738131563517	0.438772566237358
Zm00001d009872	0.315372854634872	0.376493913462391	0.390782304547896	0.360883024215053
